,-20%,Base,20%,parameter
average_evac_time,-0.4911687605137278,53.02516494098962,0.8778120331364985,threshold_strength_RA
hotel_choice,2.1014354066985628,174.16666666666666,-0.8880382775119537,threshold_strength_RA
friends_choice,0.6223350366832393,598.82,-1.7300691359674047,threshold_strength_RA
shelter_choice,3.995193751877441,44.38666666666666,-1.0663863021928415,threshold_strength_RA
stay_choice,2.2308535006473553,133.88,-2.9329748033064296,threshold_strength_RA
