,-20%,Base,20%,parameter
average_evac_time,0.3251532287611011,53.06370283879105,-0.41514695914429717,comm_watch_value_risk
hotel_choice,-1.6119834239440296,175.35333333333332,1.3458540850853593,comm_watch_value_risk
friends_choice,-0.651013993445116,595.9933333333333,0.361301580554588,comm_watch_value_risk
shelter_choice,1.5528418513493158,44.22,4.100708578320518,comm_watch_value_risk
stay_choice,-0.4625254886357807,134.04666666666665,0.4774456656885772,comm_watch_value_risk
