,-20%,Base,20%,parameter
average_evac_time,-2.58974421247442,53.236034849836145,1.5683757144946224,grow_factor
hotel_choice,0.14787290513385493,175.82666666666665,0.0985819367559033,grow_factor
friends_choice,-0.46256983240223315,596.6666666666666,-0.24916201117318643,grow_factor
shelter_choice,0.8366950545345917,44.62,-0.044822949350058316,grow_factor
stay_choice,1.4491305216869907,133.41333333333333,1.1243254047571458,grow_factor
