,-20%,Base,20%,parameter
average_evac_time,1.9296438383348893,52.49571769898055,-1.8122618761770002,env_strength
hotel_choice,-2.16882920941461,176.74666666666667,2.059444779722382,env_strength
friends_choice,-1.635007613733611,599.7933333333333,1.0348008758572464,env_strength
shelter_choice,-0.9010318267693664,45.873333333333335,-0.5522453131812325,env_strength
stay_choice,-0.933563842924172,134.96666666666667,1.9214620894047918,env_strength
