,-20%,Base,20%,parameter
average_evac_time,3.591029396250054,51.32229459096158,-2.8379273296867966,media_weight_perc
hotel_choice,-2.8941412192497586,179.67333333333335,-0.0704983117509704,media_weight_perc
friends_choice,-1.3995415674865606,604.96,1.212201357665508,media_weight_perc
shelter_choice,-3.791469194312807,46.42,-0.21542438604050282,media_weight_perc
stay_choice,-0.5018944053535453,135.48666666666668,3.803572307238085,media_weight_perc
