,-20%,Base,20%,parameter
average_evac_time,2.1162315629803485,53.100353968497465,-2.0257314690935,ceiling
hotel_choice,-0.3438503684111185,176.43333333333334,-0.6196863782354054,ceiling
friends_choice,0.17284532588077753,593.98,0.28957203946261273,ceiling
shelter_choice,0.8426966292134889,45.093333333333334,0.5026611472501477,ceiling
stay_choice,-0.5768377458955783,135.22,-1.4790711433219936,ceiling
