,-20%,Base,20%,parameter
average_evac_time,1.772046501113212,52.99833132502274,-1.374994822383135,n_neighbors
hotel_choice,1.1211614472484048,175.41333333333333,0.5396777135907685,n_neighbors
friends_choice,-0.7594682606950022,597.7866666666666,-0.3211848150956795,n_neighbors
shelter_choice,1.4734335466587212,44.79333333333334,-1.026938532519722,n_neighbors
stay_choice,0.7012622720897644,133.09333333333333,0.7513524343818874,n_neighbors
