,-20%,Base,20%,parameter
average_evac_time,-1.0909225354528043,53.02705028553832,2.604040461776138,RI_base
hotel_choice,1.6610027110618997,174.59333333333333,1.1913398755202638,RI_base
friends_choice,-0.3849123317407147,595.8066666666666,0.14993678038739028,RI_base
shelter_choice,-0.29859659599880456,44.653333333333336,1.1943863839952182,RI_base
stay_choice,-0.09372995905480624,135.14,-2.2791179517537254,RI_base
