,-20%,Base,20%,parameter
average_evac_time,2.1864328383495324,53.07430618313001,-1.8934349152666996,action_comm_value_imm
hotel_choice,0.22728133641426135,175.99333333333334,-0.07197242319784754,action_comm_value_imm
friends_choice,0.034719111190760134,595.2533333333333,0.17247558462502952,action_comm_value_imm
shelter_choice,-2.3943245639964648,45.10666666666667,-3.0446349394029,action_comm_value_imm
stay_choice,0.43815972913760554,133.89333333333335,0.26389165504878853,action_comm_value_imm
