,-20%,Base,20%,parameter
average_evac_time,0.2817080929813766,53.100811697053,-0.40214965537499214,comm_warning_value_imm
hotel_choice,-0.6807838417271661,177.24666666666667,0.6883063151164096,comm_warning_value_imm
friends_choice,0.18718825309645418,594.7666666666667,-0.4584430869248481,comm_warning_value_imm
shelter_choice,-0.059746079163548314,44.63333333333333,3.0321135175504073,comm_warning_value_imm
stay_choice,0.720937218383905,133.16,0.7259437268448998,comm_warning_value_imm
