,RunId,iteration,Step,outcome_collection,watch_shift,communication_timing,media_weight_trust,media_weight_perc,RA_base,phase_0,phase_1,phase_2,evac_agents,average_evac_time,hotel_choice,friends_choice,shelter_choice,stay_choice
174,9,9,86,SingleRun,24,12,0.04,0.2,0.75,0,314,0,0,0.0,197,278,47,164
175,9,9,87,SingleRun,24,12,0.04,0.2,0.75,0,314,0,0,42.72303206997085,197,278,47,164
176,8,8,0,SingleRun,24,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
177,8,8,1,SingleRun,24,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
178,8,8,2,SingleRun,24,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
179,8,8,3,SingleRun,24,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
180,8,8,4,SingleRun,24,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
181,8,8,5,SingleRun,24,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
182,8,8,6,SingleRun,24,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
183,8,8,7,SingleRun,24,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
184,8,8,8,SingleRun,24,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
185,8,8,9,SingleRun,24,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
186,8,8,10,SingleRun,24,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
187,8,8,11,SingleRun,24,12,0.04,0.2,0.75,966,34,0,0,0.0,0,0,0,0
188,8,8,12,SingleRun,24,12,0.04,0.2,0.75,952,48,0,0,0.0,0,0,0,0
189,8,8,13,SingleRun,24,12,0.04,0.2,0.75,541,459,0,0,0.0,0,0,0,0
190,8,8,14,SingleRun,24,12,0.04,0.2,0.75,267,714,19,0,0.0,0,0,0,0
191,8,8,15,SingleRun,24,12,0.04,0.2,0.75,170,778,52,0,0.0,0,0,0,0
192,8,8,16,SingleRun,24,12,0.04,0.2,0.75,139,799,62,0,0.0,0,0,0,0
193,8,8,17,SingleRun,24,12,0.04,0.2,0.75,134,796,70,1,0.0,0,1,0,0
194,8,8,18,SingleRun,24,12,0.04,0.2,0.75,128,799,72,1,0.0,1,1,0,0
195,8,8,19,SingleRun,24,12,0.04,0.2,0.75,120,799,79,4,0.0,3,3,0,0
196,8,8,20,SingleRun,24,12,0.04,0.2,0.75,74,817,103,4,0.0,6,4,0,0
197,8,8,21,SingleRun,24,12,0.04,0.2,0.75,46,815,129,10,0.0,8,9,0,3
198,8,8,22,SingleRun,24,12,0.04,0.2,0.75,29,801,150,7,0.0,10,12,0,5
199,8,8,23,SingleRun,24,12,0.04,0.2,0.75,20,793,160,15,0.0,14,20,1,7
200,8,8,24,SingleRun,24,12,0.04,0.2,0.75,15,782,161,15,0.0,20,26,3,8
201,8,8,25,SingleRun,24,12,0.04,0.2,0.75,1,723,219,15,0.0,23,35,3,11
202,8,8,26,SingleRun,24,12,0.04,0.2,0.75,0,682,246,13,0.0,28,43,3,11
203,8,8,27,SingleRun,24,12,0.04,0.2,0.75,0,678,237,17,0.0,32,51,5,14
204,8,8,28,SingleRun,24,12,0.04,0.2,0.75,0,670,228,17,0.0,36,58,7,18
205,8,8,29,SingleRun,24,12,0.04,0.2,0.75,0,668,213,20,0.0,43,63,8,25
206,8,8,30,SingleRun,24,12,0.04,0.2,0.75,0,668,193,15,0.0,47,67,9,31
207,8,8,31,SingleRun,24,12,0.04,0.2,0.75,0,666,180,18,0.0,56,73,10,33
208,8,8,32,SingleRun,24,12,0.04,0.2,0.75,0,666,162,13,0.0,63,78,10,34
209,8,8,33,SingleRun,24,12,0.04,0.2,0.75,0,666,149,12,0.0,67,82,12,36
210,8,8,34,SingleRun,24,12,0.04,0.2,0.75,0,649,154,23,0.0,77,89,13,41
211,8,8,35,SingleRun,24,12,0.04,0.2,0.75,0,643,137,13,0.0,80,97,13,43
212,8,8,36,SingleRun,24,12,0.04,0.2,0.75,0,633,134,12,0.0,84,104,13,44
213,8,8,37,SingleRun,24,12,0.04,0.2,0.75,0,617,138,9,0.0,85,109,15,45
214,8,8,38,SingleRun,24,12,0.04,0.2,0.75,0,614,132,19,0.0,89,120,16,48
215,8,8,39,SingleRun,24,12,0.04,0.2,0.75,0,614,113,13,0.0,96,122,16,52
216,8,8,40,SingleRun,24,12,0.04,0.2,0.75,0,613,101,11,0.0,98,129,16,54
217,8,8,41,SingleRun,24,12,0.04,0.2,0.75,0,612,91,11,0.0,100,136,16,56
218,8,8,42,SingleRun,24,12,0.04,0.2,0.75,0,612,80,13,0.0,104,141,17,59
219,8,8,43,SingleRun,24,12,0.04,0.2,0.75,0,580,99,9,0.0,108,145,17,60
220,8,8,44,SingleRun,24,12,0.04,0.2,0.75,0,574,96,7,0.0,112,147,17,61
221,8,8,45,SingleRun,24,12,0.04,0.2,0.75,0,565,98,13,0.0,113,152,19,66
222,8,8,46,SingleRun,24,12,0.04,0.2,0.75,0,559,91,6,0.0,114,156,20,66
223,8,8,47,SingleRun,24,12,0.04,0.2,0.75,0,513,131,14,0.0,117,162,22,69
224,8,8,48,SingleRun,24,12,0.04,0.2,0.75,0,500,130,28,0.0,129,173,23,73
225,8,8,49,SingleRun,24,12,0.04,0.2,0.75,0,347,255,50,0.0,146,194,24,84
226,8,8,50,SingleRun,24,12,0.04,0.2,0.75,0,333,219,51,0.0,165,208,32,94
227,8,8,51,SingleRun,24,12,0.04,0.2,0.75,0,332,169,36,0.0,173,225,34,103
228,8,8,52,SingleRun,24,12,0.04,0.2,0.75,0,332,133,30,0.0,180,235,39,111
229,8,8,53,SingleRun,24,12,0.04,0.2,0.75,0,332,103,23,0.0,184,245,40,119
230,8,8,54,SingleRun,24,12,0.04,0.2,0.75,0,332,80,18,0.0,191,250,40,125
231,8,8,55,SingleRun,24,12,0.04,0.2,0.75,0,332,62,12,0.0,194,253,42,129
232,8,8,56,SingleRun,24,12,0.04,0.2,0.75,0,332,50,15,0.0,199,261,42,131
233,8,8,57,SingleRun,24,12,0.04,0.2,0.75,0,331,36,5,0.0,203,262,42,131
234,8,8,58,SingleRun,24,12,0.04,0.2,0.75,0,331,31,5,0.0,204,265,43,131
235,8,8,59,SingleRun,24,12,0.04,0.2,0.75,0,330,27,6,0.0,206,268,44,131
236,8,8,60,SingleRun,24,12,0.04,0.2,0.75,0,330,21,4,0.0,208,269,45,131
237,8,8,61,SingleRun,24,12,0.04,0.2,0.75,0,330,17,1,0.0,208,270,45,131
238,8,8,62,SingleRun,24,12,0.04,0.2,0.75,0,330,16,3,0.0,209,271,45,132
239,8,8,63,SingleRun,24,12,0.04,0.2,0.75,0,330,13,3,0.0,211,271,45,133
240,8,8,64,SingleRun,24,12,0.04,0.2,0.75,0,330,10,1,0.0,212,271,45,133
241,8,8,65,SingleRun,24,12,0.04,0.2,0.75,0,330,9,3,0.0,212,272,46,134
242,8,8,66,SingleRun,24,12,0.04,0.2,0.75,0,330,6,2,0.0,212,274,46,134
243,8,8,67,SingleRun,24,12,0.04,0.2,0.75,0,330,4,1,0.0,212,275,46,134
244,8,8,68,SingleRun,24,12,0.04,0.2,0.75,0,330,3,1,0.0,213,275,46,134
245,8,8,69,SingleRun,24,12,0.04,0.2,0.75,0,330,2,0,0.0,213,275,46,134
246,8,8,70,SingleRun,24,12,0.04,0.2,0.75,0,330,2,0,0.0,213,275,46,134
247,8,8,71,SingleRun,24,12,0.04,0.2,0.75,0,330,2,0,0.0,213,275,46,134
248,8,8,72,SingleRun,24,12,0.04,0.2,0.75,0,330,2,1,0.0,214,275,46,134
249,8,8,73,SingleRun,24,12,0.04,0.2,0.75,0,330,1,0,0.0,214,275,46,134
250,8,8,74,SingleRun,24,12,0.04,0.2,0.75,0,330,1,0,0.0,214,275,46,134
251,8,8,75,SingleRun,24,12,0.04,0.2,0.75,0,330,1,0,0.0,214,275,46,134
252,8,8,76,SingleRun,24,12,0.04,0.2,0.75,0,330,1,1,0.0,215,275,46,134
253,8,8,77,SingleRun,24,12,0.04,0.2,0.75,0,327,3,2,0.0,215,275,46,136
254,8,8,78,SingleRun,24,12,0.04,0.2,0.75,0,327,1,0,0.0,215,275,46,136
