,RunId,iteration,Step,outcome_collection,watch_shift,communication_timing,media_weight_trust,media_weight_perc,phase_0,phase_1,phase_2,evac_agents,average_evac_time,hotel_choice,friends_choice,shelter_choice,stay_choice
0,4,4,0,SingleRun,0,0,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
1,4,4,1,SingleRun,0,0,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
2,4,4,2,SingleRun,0,0,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
3,4,4,3,SingleRun,0,0,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
4,4,4,4,SingleRun,0,0,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
5,4,4,5,SingleRun,0,0,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
6,4,4,6,SingleRun,0,0,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
7,4,4,7,SingleRun,0,0,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
8,4,4,8,SingleRun,0,0,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
9,4,4,9,SingleRun,0,0,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
10,4,4,10,SingleRun,0,0,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
11,4,4,11,SingleRun,0,0,0.04,0.2,959,41,0,0,0.0,0,0,0,0
12,4,4,12,SingleRun,0,0,0.04,0.2,935,65,0,0,0.0,0,0,0,0
13,4,4,13,SingleRun,0,0,0.04,0.2,511,475,14,0,0.0,0,0,0,0
14,4,4,14,SingleRun,0,0,0.04,0.2,250,621,129,0,0.0,0,0,0,0
15,4,4,15,SingleRun,0,0,0.04,0.2,172,565,263,1,0.0,0,0,1,0
16,4,4,16,SingleRun,0,0,0.04,0.2,153,547,299,0,0.0,0,0,1,0
17,4,4,17,SingleRun,0,0,0.04,0.2,143,543,313,1,0.0,1,0,1,0
18,4,4,18,SingleRun,0,0,0.04,0.2,142,537,319,1,0.0,1,1,1,0
19,4,4,19,SingleRun,0,0,0.04,0.2,133,529,335,1,0.0,1,1,2,0
20,4,4,20,SingleRun,0,0,0.04,0.2,131,525,340,4,0.0,4,2,2,0
21,4,4,21,SingleRun,0,0,0.04,0.2,119,510,363,1,0.0,5,2,2,0
22,4,4,22,SingleRun,0,0,0.04,0.2,112,504,375,2,0.0,5,3,2,1
23,4,4,23,SingleRun,0,0,0.04,0.2,102,498,389,4,0.0,6,5,3,1
24,4,4,24,SingleRun,0,0,0.04,0.2,92,494,399,4,0.0,7,8,3,1
25,4,4,25,SingleRun,0,0,0.04,0.2,40,444,497,5,0.0,9,10,4,1
26,4,4,26,SingleRun,0,0,0.04,0.2,20,402,554,2,0.0,9,11,5,1
27,4,4,27,SingleRun,0,0,0.04,0.2,19,386,569,1,0.0,10,11,5,1
28,4,4,28,SingleRun,0,0,0.04,0.2,17,374,582,8,0.0,13,14,5,3
