,RunId,iteration,Step,outcome_collection,watch_shift,communication_timing,media_weight_trust,media_weight_perc,RA_base,phase_0,phase_1,phase_2,evac_agents,average_evac_time,hotel_choice,friends_choice,shelter_choice,stay_choice
0,4,4,0,SingleRun,0,24,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
1,4,4,1,SingleRun,0,24,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
2,4,4,2,SingleRun,0,24,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
3,4,4,3,SingleRun,0,24,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
4,4,4,4,SingleRun,0,24,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
5,4,4,5,SingleRun,0,24,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
6,4,4,6,SingleRun,0,24,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
7,4,4,7,SingleRun,0,24,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
8,4,4,8,SingleRun,0,24,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
9,4,4,9,SingleRun,0,24,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
10,4,4,10,SingleRun,0,24,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
11,4,4,11,SingleRun,0,24,0.04,0.2,0.75,949,51,0,0,0.0,0,0,0,0
12,4,4,12,SingleRun,0,24,0.04,0.2,0.75,925,75,0,0,0.0,0,0,0,0
13,4,4,13,SingleRun,0,24,0.04,0.2,0.75,491,505,4,0,0.0,0,0,0,0
14,4,4,14,SingleRun,0,24,0.04,0.2,0.75,256,721,23,0,0.0,0,0,0,0
15,4,4,15,SingleRun,0,24,0.04,0.2,0.75,178,766,56,0,0.0,0,0,0,0
16,4,4,16,SingleRun,0,24,0.04,0.2,0.75,152,786,62,1,0.0,0,1,0,0
17,4,4,17,SingleRun,0,24,0.04,0.2,0.75,141,787,71,0,0.0,0,1,0,0
18,4,4,18,SingleRun,0,24,0.04,0.2,0.75,135,788,76,0,0.0,0,1,0,0
19,4,4,19,SingleRun,0,24,0.04,0.2,0.75,119,794,86,1,0.0,0,2,0,0
20,4,4,20,SingleRun,0,24,0.04,0.2,0.75,113,797,88,0,0.0,0,2,0,0
21,4,4,21,SingleRun,0,24,0.04,0.2,0.75,108,798,92,0,0.0,0,2,0,0
22,4,4,22,SingleRun,0,24,0.04,0.2,0.75,105,799,94,0,0.0,0,2,0,0
23,4,4,23,SingleRun,0,24,0.04,0.2,0.75,104,795,99,0,0.0,0,2,0,0
24,4,4,24,SingleRun,0,24,0.04,0.2,0.75,99,798,101,1,0.0,1,2,0,0
25,4,4,25,SingleRun,0,24,0.04,0.2,0.75,21,802,174,2,0.0,2,3,0,0
26,4,4,26,SingleRun,0,24,0.04,0.2,0.75,11,754,230,4,0.0,3,6,0,0
27,4,4,27,SingleRun,0,24,0.04,0.2,0.75,11,746,234,0,0.0,3,6,0,0
28,4,4,28,SingleRun,0,24,0.04,0.2,0.75,11,742,238,1,0.0,4,6,0,0
29,4,4,29,SingleRun,0,24,0.04,0.2,0.75,8,744,238,3,0.0,4,7,1,1
30,4,4,30,SingleRun,0,24,0.04,0.2,0.75,8,744,235,7,0.0,6,10,1,3
31,4,4,31,SingleRun,0,24,0.04,0.2,0.75,4,732,244,17,0.0,10,17,4,6
32,4,4,32,SingleRun,0,24,0.04,0.2,0.75,2,697,264,40,0.0,20,32,13,12
33,4,4,33,SingleRun,0,24,0.04,0.2,0.75,1,693,229,22,0.0,23,47,14,15
34,4,4,34,SingleRun,0,24,0.04,0.2,0.75,0,638,263,30,0.0,31,63,17,18
35,4,4,35,SingleRun,0,24,0.04,0.2,0.75,0,628,243,32,0.0,37,80,21,23
