,RunId,iteration,Step,outcome_collection,watch_shift,communication_timing,media_weight_trust,media_weight_perc,phase_0,phase_1,phase_2,evac_agents,average_evac_time,hotel_choice,friends_choice,shelter_choice,stay_choice
0,8,8,0,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
1,8,8,1,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
2,8,8,2,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
3,8,8,3,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
4,8,8,4,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
5,8,8,5,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
6,8,8,6,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
7,8,8,7,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
8,8,8,8,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
9,8,8,9,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
10,8,8,10,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
11,8,8,11,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
12,8,8,12,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
13,8,8,13,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
14,8,8,14,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
15,8,8,15,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
16,8,8,16,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
17,8,8,17,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
18,8,8,18,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
19,8,8,19,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
20,8,8,20,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
21,8,8,21,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
22,8,8,22,SingleRun,12,24,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
23,8,8,23,SingleRun,12,24,0.02,0.1,957,43,0,0,0.0,0,0,0,0
24,8,8,24,SingleRun,12,24,0.02,0.1,789,205,6,0,0.0,0,0,0,0
25,8,8,25,SingleRun,12,24,0.02,0.1,286,673,41,3,0.0,1,2,0,0
26,8,8,26,SingleRun,12,24,0.02,0.1,52,640,305,24,0.0,8,13,1,5
27,8,8,27,SingleRun,12,24,0.02,0.1,32,532,409,28,0.0,16,26,2,11
28,8,8,28,SingleRun,12,24,0.02,0.1,25,492,428,32,0.0,27,40,3,17
29,8,8,29,SingleRun,12,24,0.02,0.1,24,479,410,28,0.0,35,52,4,24
30,8,8,30,SingleRun,12,24,0.02,0.1,24,478,383,32,0.0,47,65,9,26
31,8,8,31,SingleRun,12,24,0.02,0.1,24,478,351,36,0.0,59,78,14,32
32,8,8,32,SingleRun,12,24,0.02,0.1,24,478,315,31,0.0,67,93,15,39
33,8,8,33,SingleRun,12,24,0.02,0.1,24,477,285,22,0.0,78,100,17,41
34,8,8,34,SingleRun,12,24,0.02,0.1,24,441,299,31,0.0,86,113,22,46
35,8,8,35,SingleRun,12,24,0.02,0.1,24,434,275,25,0.0,94,127,23,48
36,8,8,36,SingleRun,12,24,0.02,0.1,18,410,280,57,0.0,107,154,28,60
37,8,8,37,SingleRun,12,24,0.02,0.1,0,281,370,74,0.0,120,193,32,78
38,8,8,38,SingleRun,12,24,0.02,0.1,0,252,325,64,0.0,147,212,36,92
39,8,8,39,SingleRun,12,24,0.02,0.1,0,251,262,45,0.0,162,229,41,100
40,8,8,40,SingleRun,12,24,0.02,0.1,0,249,219,49,0.0,179,245,46,111
41,8,8,41,SingleRun,12,24,0.02,0.1,0,248,171,41,0.0,188,262,48,124
42,8,8,42,SingleRun,12,24,0.02,0.1,0,248,130,26,0.0,198,271,49,130
43,8,8,43,SingleRun,12,24,0.02,0.1,0,214,138,25,0.0,204,277,52,140
44,8,8,44,SingleRun,12,24,0.02,0.1,0,208,119,26,0.0,213,289,53,144
45,8,8,45,SingleRun,12,24,0.02,0.1,0,197,104,19,0.0,216,297,53,152
