,RunId,iteration,Step,outcome_collection,watch_shift,communication_timing,media_weight_trust,media_weight_perc,phase_0,phase_1,phase_2,evac_agents,average_evac_time,hotel_choice,friends_choice,shelter_choice,stay_choice
0,0,0,0,SingleRun,24,24,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
1,0,0,1,SingleRun,24,24,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
2,0,0,2,SingleRun,24,24,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
3,0,0,3,SingleRun,24,24,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
4,0,0,4,SingleRun,24,24,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
5,0,0,5,SingleRun,24,24,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
6,0,0,6,SingleRun,24,24,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
7,0,0,7,SingleRun,24,24,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
8,0,0,8,SingleRun,24,24,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
9,0,0,9,SingleRun,24,24,0.04,0.2,1000,0,0,0,0.0,0,0,0,0
10,0,0,10,SingleRun,24,24,0.04,0.2,957,43,0,0,0.0,0,0,0,0
11,0,0,11,SingleRun,24,24,0.04,0.2,493,502,5,0,0.0,0,0,0,0
12,0,0,12,SingleRun,24,24,0.04,0.2,221,645,134,14,0.0,5,8,1,0
13,0,0,13,SingleRun,24,24,0.04,0.2,31,549,406,28,0.0,19,18,3,2
14,0,0,14,SingleRun,24,24,0.04,0.2,11,455,492,48,0.0,31,39,9,11
15,0,0,15,SingleRun,24,24,0.04,0.2,7,423,480,42,0.0,41,54,14,23
16,0,0,16,SingleRun,24,24,0.04,0.2,7,418,443,43,0.0,56,73,17,29
17,0,0,17,SingleRun,24,24,0.04,0.2,7,411,407,28,0.0,69,82,19,33
18,0,0,18,SingleRun,24,24,0.04,0.2,7,410,380,39,0.0,80,98,20,44
19,0,0,19,SingleRun,24,24,0.04,0.2,6,405,347,29,0.0,89,109,22,51
20,0,0,20,SingleRun,24,24,0.04,0.2,6,405,318,37,0.0,99,125,23,61
21,0,0,21,SingleRun,24,24,0.04,0.2,6,390,296,26,0.0,105,136,27,66
22,0,0,22,SingleRun,24,24,0.04,0.2,6,386,274,35,0.0,117,147,30,75
23,0,0,23,SingleRun,24,24,0.04,0.2,6,381,244,32,0.0,129,161,30,81
24,0,0,24,SingleRun,24,24,0.04,0.2,6,376,217,19,0.0,134,168,33,85
