,RunId,iteration,Step,outcome_collection,watch_shift,communication_timing,media_weight_trust,media_weight_perc,RA_base,phase_0,phase_1,phase_2,evac_agents,average_evac_time,hotel_choice,friends_choice,shelter_choice,stay_choice
63,5,5,63,SingleRun,12,12,0.04,0.2,0.75,0,368,13,3,0.0,184,249,48,141
64,5,5,64,SingleRun,12,12,0.04,0.2,0.75,0,368,10,4,0.0,186,250,48,142
65,5,5,65,SingleRun,12,12,0.04,0.2,0.75,0,368,6,2,0.0,186,252,48,142
66,5,5,66,SingleRun,12,12,0.04,0.2,0.75,0,368,4,0,0.0,186,252,48,142
67,5,5,67,SingleRun,12,12,0.04,0.2,0.75,0,368,4,0,0.0,186,252,48,142
68,5,5,68,SingleRun,12,12,0.04,0.2,0.75,0,368,4,0,0.0,186,252,48,142
69,5,5,69,SingleRun,12,12,0.04,0.2,0.75,0,368,4,2,0.0,188,252,48,142
70,5,5,70,SingleRun,12,12,0.04,0.2,0.75,0,368,2,0,0.0,188,252,48,142
71,5,5,71,SingleRun,12,12,0.04,0.2,0.75,0,368,2,0,0.0,188,252,48,142
72,5,5,72,SingleRun,12,12,0.04,0.2,0.75,0,368,2,0,0.0,188,252,48,142
73,5,5,73,SingleRun,12,12,0.04,0.2,0.75,0,368,2,0,0.0,188,252,48,142
74,5,5,74,SingleRun,12,12,0.04,0.2,0.75,0,368,2,1,0.0,188,253,48,142
75,5,5,75,SingleRun,12,12,0.04,0.2,0.75,0,368,1,0,0.0,188,253,48,142
76,5,5,76,SingleRun,12,12,0.04,0.2,0.75,0,368,1,0,0.0,188,253,48,142
77,5,5,77,SingleRun,12,12,0.04,0.2,0.75,0,366,3,2,0.0,189,253,48,143
78,5,5,78,SingleRun,12,12,0.04,0.2,0.75,0,366,1,0,0.0,189,253,48,143
79,5,5,79,SingleRun,12,12,0.04,0.2,0.75,0,363,4,0,0.0,189,253,48,143
80,5,5,80,SingleRun,12,12,0.04,0.2,0.75,0,350,17,2,0.0,190,253,48,144
81,5,5,81,SingleRun,12,12,0.04,0.2,0.75,0,349,16,5,0.0,192,254,49,145
82,5,5,82,SingleRun,12,12,0.04,0.2,0.75,0,349,11,6,0.0,195,257,49,145
83,5,5,83,SingleRun,12,12,0.04,0.2,0.75,0,349,5,2,0.0,196,257,50,145
84,5,5,84,SingleRun,12,12,0.04,0.2,0.75,0,347,5,2,0.0,198,257,50,145
85,5,5,85,SingleRun,12,12,0.04,0.2,0.75,0,347,3,0,0.0,198,257,50,145
86,5,5,86,SingleRun,12,12,0.04,0.2,0.75,0,347,3,1,0.0,198,257,50,146
87,5,5,87,SingleRun,12,12,0.04,0.2,0.75,0,347,2,1,46.4915514592934,199,257,50,146
88,11,11,0,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
89,11,11,1,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
90,11,11,2,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
91,11,11,3,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
92,11,11,4,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
93,11,11,5,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
94,11,11,6,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
95,11,11,7,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
96,11,11,8,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
97,11,11,9,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
98,11,11,10,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
99,11,11,11,SingleRun,12,12,0.04,0.2,0.75,940,60,0,0,0.0,0,0,0,0
100,11,11,12,SingleRun,12,12,0.04,0.2,0.75,909,91,0,0,0.0,0,0,0,0
101,11,11,13,SingleRun,12,12,0.04,0.2,0.75,452,546,2,0,0.0,0,0,0,0
102,11,11,14,SingleRun,12,12,0.04,0.2,0.75,234,733,33,1,0.0,0,1,0,0
103,11,11,15,SingleRun,12,12,0.04,0.2,0.75,154,783,62,0,0.0,0,1,0,0
104,11,11,16,SingleRun,12,12,0.04,0.2,0.75,137,793,69,0,0.0,0,1,0,0
105,11,11,17,SingleRun,12,12,0.04,0.2,0.75,127,801,71,0,0.0,0,1,0,0
106,11,11,18,SingleRun,12,12,0.04,0.2,0.75,122,804,73,1,0.0,0,2,0,0
107,11,11,19,SingleRun,12,12,0.04,0.2,0.75,116,802,80,0,0.0,0,2,0,0
108,11,11,20,SingleRun,12,12,0.04,0.2,0.75,116,801,81,0,0.0,0,2,0,0
109,11,11,21,SingleRun,12,12,0.04,0.2,0.75,105,810,83,1,0.0,0,2,1,0
110,11,11,22,SingleRun,12,12,0.04,0.2,0.75,97,817,83,0,0.0,0,2,1,0
111,11,11,23,SingleRun,12,12,0.04,0.2,0.75,80,831,86,1,0.0,0,2,2,0
112,11,11,24,SingleRun,12,12,0.04,0.2,0.75,74,827,95,1,0.0,0,2,3,0
113,11,11,25,SingleRun,12,12,0.04,0.2,0.75,21,834,140,0,0.0,0,2,3,0
114,11,11,26,SingleRun,12,12,0.04,0.2,0.75,7,809,179,3,0.0,1,4,3,0
115,11,11,27,SingleRun,12,12,0.04,0.2,0.75,7,804,181,0,0.0,1,4,3,0
116,11,11,28,SingleRun,12,12,0.04,0.2,0.75,5,796,191,1,0.0,1,5,3,0
117,11,11,29,SingleRun,12,12,0.04,0.2,0.75,4,794,193,0,0.0,1,5,3,0
118,11,11,30,SingleRun,12,12,0.04,0.2,0.75,4,793,194,4,0.0,2,7,4,0
119,11,11,31,SingleRun,12,12,0.04,0.2,0.75,3,792,192,8,0.0,3,13,5,0
120,11,11,32,SingleRun,12,12,0.04,0.2,0.75,1,766,212,20,0.0,12,23,6,0
121,11,11,33,SingleRun,12,12,0.04,0.2,0.75,1,756,202,12,0.0,14,32,6,1
122,11,11,34,SingleRun,12,12,0.04,0.2,0.75,0,704,243,17,0.0,19,40,8,3
123,11,11,35,SingleRun,12,12,0.04,0.2,0.75,0,691,239,19,0.0,26,47,8,8
124,11,11,36,SingleRun,12,12,0.04,0.2,0.75,0,665,246,24,0.0,29,59,10,15
125,11,11,37,SingleRun,12,12,0.04,0.2,0.75,0,640,247,16,0.0,34,67,10,18
126,11,11,38,SingleRun,12,12,0.04,0.2,0.75,0,631,240,26,0.0,42,83,10,20
127,11,11,39,SingleRun,12,12,0.04,0.2,0.75,0,631,214,26,0.0,47,97,11,26
128,11,11,40,SingleRun,12,12,0.04,0.2,0.75,0,627,192,29,0.0,56,109,13,32
129,11,11,41,SingleRun,12,12,0.04,0.2,0.75,0,626,164,16,0.0,60,119,13,34
130,11,11,42,SingleRun,12,12,0.04,0.2,0.75,0,626,148,14,0.0,63,127,14,36
131,11,11,43,SingleRun,12,12,0.04,0.2,0.75,0,599,161,17,0.0,70,134,16,37
132,11,11,44,SingleRun,12,12,0.04,0.2,0.75,0,598,145,7,0.0,73,135,16,40
133,11,11,45,SingleRun,12,12,0.04,0.2,0.75,0,580,156,15,0.0,80,140,17,42
134,11,11,46,SingleRun,12,12,0.04,0.2,0.75,0,571,150,18,0.0,85,145,21,46
135,11,11,47,SingleRun,12,12,0.04,0.2,0.75,0,543,160,10,0.0,87,149,23,48
136,11,11,48,SingleRun,12,12,0.04,0.2,0.75,0,534,159,22,0.0,95,156,25,53
137,11,11,49,SingleRun,12,12,0.04,0.2,0.75,0,376,295,80,0.0,114,189,35,71
138,11,11,50,SingleRun,12,12,0.04,0.2,0.75,0,370,221,44,0.0,129,209,39,76
139,11,11,51,SingleRun,12,12,0.04,0.2,0.75,0,370,177,37,0.0,136,231,41,82
140,11,11,52,SingleRun,12,12,0.04,0.2,0.75,0,370,140,27,0.0,144,244,42,87
141,11,11,53,SingleRun,12,12,0.04,0.2,0.75,0,370,113,26,0.0,146,261,43,93
142,11,11,54,SingleRun,12,12,0.04,0.2,0.75,0,370,87,17,0.0,152,266,44,98
143,11,11,55,SingleRun,12,12,0.04,0.2,0.75,0,370,70,9,0.0,155,271,45,98
144,11,11,56,SingleRun,12,12,0.04,0.2,0.75,0,370,61,10,0.0,161,271,46,101
145,11,11,57,SingleRun,12,12,0.04,0.2,0.75,0,370,51,9,0.0,164,275,46,103
146,11,11,58,SingleRun,12,12,0.04,0.2,0.75,0,370,42,11,0.0,169,278,47,105
147,11,11,59,SingleRun,12,12,0.04,0.2,0.75,0,370,31,8,0.0,171,281,48,107
148,11,11,60,SingleRun,12,12,0.04,0.2,0.75,0,369,24,6,0.0,171,285,49,108
149,11,11,61,SingleRun,12,12,0.04,0.2,0.75,0,369,18,4,0.0,173,286,49,109
150,11,11,62,SingleRun,12,12,0.04,0.2,0.75,0,369,14,5,0.0,175,287,50,110
151,11,11,63,SingleRun,12,12,0.04,0.2,0.75,0,369,9,1,0.0,175,287,50,111
152,11,11,64,SingleRun,12,12,0.04,0.2,0.75,0,369,8,2,0.0,176,288,50,111
153,11,11,65,SingleRun,12,12,0.04,0.2,0.75,0,369,6,2,0.0,177,288,50,112
154,11,11,66,SingleRun,12,12,0.04,0.2,0.75,0,369,4,1,0.0,177,288,50,113
155,11,11,67,SingleRun,12,12,0.04,0.2,0.75,0,369,3,0,0.0,177,288,50,113
156,11,11,68,SingleRun,12,12,0.04,0.2,0.75,0,368,4,0,0.0,177,288,50,113
157,11,11,69,SingleRun,12,12,0.04,0.2,0.75,0,368,4,1,0.0,178,288,50,113
158,11,11,70,SingleRun,12,12,0.04,0.2,0.75,0,368,3,0,0.0,178,288,50,113
159,11,11,71,SingleRun,12,12,0.04,0.2,0.75,0,368,3,0,0.0,178,288,50,113
160,11,11,72,SingleRun,12,12,0.04,0.2,0.75,0,368,3,1,0.0,178,289,50,113
161,11,11,73,SingleRun,12,12,0.04,0.2,0.75,0,368,2,0,0.0,178,289,50,113
162,11,11,74,SingleRun,12,12,0.04,0.2,0.75,0,368,2,0,0.0,178,289,50,113
163,11,11,75,SingleRun,12,12,0.04,0.2,0.75,0,367,3,0,0.0,178,289,50,113
164,11,11,76,SingleRun,12,12,0.04,0.2,0.75,0,367,3,0,0.0,178,289,50,113
165,11,11,77,SingleRun,12,12,0.04,0.2,0.75,0,364,6,1,0.0,179,289,50,113
166,11,11,78,SingleRun,12,12,0.04,0.2,0.75,0,364,5,0,0.0,179,289,50,113
167,11,11,79,SingleRun,12,12,0.04,0.2,0.75,0,360,9,2,0.0,179,289,51,114
168,11,11,80,SingleRun,12,12,0.04,0.2,0.75,0,341,26,7,0.0,180,294,51,115
169,11,11,81,SingleRun,12,12,0.04,0.2,0.75,0,336,24,10,0.0,182,298,52,118
170,11,11,82,SingleRun,12,12,0.04,0.2,0.75,0,334,16,5,0.0,184,299,53,119
171,11,11,83,SingleRun,12,12,0.04,0.2,0.75,0,334,11,4,0.0,186,300,53,120
172,11,11,84,SingleRun,12,12,0.04,0.2,0.75,0,333,8,2,0.0,186,302,53,120
173,11,11,85,SingleRun,12,12,0.04,0.2,0.75,0,333,6,4,0.0,188,303,53,121
174,11,11,86,SingleRun,12,12,0.04,0.2,0.75,0,333,2,0,0.0,188,303,53,121
175,11,11,87,SingleRun,12,12,0.04,0.2,0.75,0,333,2,1,48.31578947368421,188,304,53,121
176,7,7,0,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
177,7,7,1,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
178,7,7,2,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
179,7,7,3,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
180,7,7,4,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
181,7,7,5,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
182,7,7,6,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
183,7,7,7,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
184,7,7,8,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
185,7,7,9,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
186,7,7,10,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
187,7,7,11,SingleRun,12,12,0.04,0.2,0.75,926,74,0,0,0.0,0,0,0,0
188,7,7,12,SingleRun,12,12,0.04,0.2,0.75,878,122,0,0,0.0,0,0,0,0
189,7,7,13,SingleRun,12,12,0.04,0.2,0.75,418,573,9,0,0.0,0,0,0,0
190,7,7,14,SingleRun,12,12,0.04,0.2,0.75,206,749,45,0,0.0,0,0,0,0
191,7,7,15,SingleRun,12,12,0.04,0.2,0.75,137,789,74,0,0.0,0,0,0,0
192,7,7,16,SingleRun,12,12,0.04,0.2,0.75,120,797,83,0,0.0,0,0,0,0
193,7,7,17,SingleRun,12,12,0.04,0.2,0.75,111,801,88,0,0.0,0,0,0,0
194,7,7,18,SingleRun,12,12,0.04,0.2,0.75,110,799,91,1,0.0,0,1,0,0
195,7,7,19,SingleRun,12,12,0.04,0.2,0.75,100,801,98,1,0.0,0,1,1,0
196,7,7,20,SingleRun,12,12,0.04,0.2,0.75,100,801,97,1,0.0,1,1,1,0
197,7,7,21,SingleRun,12,12,0.04,0.2,0.75,93,803,101,1,0.0,2,1,1,0
198,7,7,22,SingleRun,12,12,0.04,0.2,0.75,92,800,104,0,0.0,2,1,1,0
199,7,7,23,SingleRun,12,12,0.04,0.2,0.75,84,799,113,0,0.0,2,1,1,0
200,7,7,24,SingleRun,12,12,0.04,0.2,0.75,81,801,114,1,0.0,2,2,1,0
201,7,7,25,SingleRun,12,12,0.04,0.2,0.75,29,801,165,0,0.0,2,2,1,0
202,7,7,26,SingleRun,12,12,0.04,0.2,0.75,13,765,217,2,0.0,3,3,1,0
203,7,7,27,SingleRun,12,12,0.04,0.2,0.75,11,755,227,0,0.0,3,3,1,0
204,7,7,28,SingleRun,12,12,0.04,0.2,0.75,10,751,232,1,0.0,4,3,1,0
205,7,7,29,SingleRun,12,12,0.04,0.2,0.75,10,751,231,3,0.0,4,4,1,2
206,7,7,30,SingleRun,12,12,0.04,0.2,0.75,10,751,228,3,0.0,4,7,1,2
207,7,7,31,SingleRun,12,12,0.04,0.2,0.75,9,748,229,16,0.0,6,16,2,6
208,7,7,32,SingleRun,12,12,0.04,0.2,0.75,3,724,243,14,0.0,12,19,3,10
209,7,7,33,SingleRun,12,12,0.04,0.2,0.75,3,720,233,22,0.0,19,30,4,13
210,7,7,34,SingleRun,12,12,0.04,0.2,0.75,1,675,258,21,0.0,28,38,5,16
211,7,7,35,SingleRun,12,12,0.04,0.2,0.75,1,670,242,19,0.0,34,46,8,18
212,7,7,36,SingleRun,12,12,0.04,0.2,0.75,0,652,242,18,0.0,38,57,9,20
213,7,7,37,SingleRun,12,12,0.04,0.2,0.75,0,633,243,22,0.0,46,65,10,25
214,7,7,38,SingleRun,12,12,0.04,0.2,0.75,0,631,223,27,0.0,54,74,13,32
215,7,7,39,SingleRun,12,12,0.04,0.2,0.75,0,631,196,29,0.0,60,89,18,35
216,7,7,40,SingleRun,12,12,0.04,0.2,0.75,0,630,168,22,0.0,70,97,21,36
217,7,7,41,SingleRun,12,12,0.04,0.2,0.75,0,630,146,18,0.0,76,105,21,40
218,7,7,42,SingleRun,12,12,0.04,0.2,0.75,0,630,128,9,0.0,78,110,21,42
219,7,7,43,SingleRun,12,12,0.04,0.2,0.75,0,606,143,15,0.0,83,116,22,45
220,7,7,44,SingleRun,12,12,0.04,0.2,0.75,0,602,132,17,0.0,84,123,24,52
221,7,7,45,SingleRun,12,12,0.04,0.2,0.75,0,592,125,15,0.0,86,132,26,54
222,7,7,46,SingleRun,12,12,0.04,0.2,0.75,0,582,120,22,0.0,95,140,27,58
223,7,7,47,SingleRun,12,12,0.04,0.2,0.75,0,546,134,21,0.0,98,150,30,63
224,7,7,48,SingleRun,12,12,0.04,0.2,0.75,0,534,125,24,0.0,99,160,31,75
225,7,7,49,SingleRun,12,12,0.04,0.2,0.75,0,399,236,63,0.0,119,186,36,87
226,7,7,50,SingleRun,12,12,0.04,0.2,0.75,0,393,179,38,0.0,128,204,38,96
227,7,7,51,SingleRun,12,12,0.04,0.2,0.75,0,393,141,21,0.0,135,212,39,101
228,7,7,52,SingleRun,12,12,0.04,0.2,0.75,0,393,120,28,0.0,144,222,44,105
229,7,7,53,SingleRun,12,12,0.04,0.2,0.75,0,393,92,22,0.0,154,226,46,111
230,7,7,54,SingleRun,12,12,0.04,0.2,0.75,0,393,70,11,0.0,154,233,47,114
231,7,7,55,SingleRun,12,12,0.04,0.2,0.75,0,393,59,7,0.0,156,236,48,115
232,7,7,56,SingleRun,12,12,0.04,0.2,0.75,0,393,52,8,0.0,158,239,48,118
233,7,7,57,SingleRun,12,12,0.04,0.2,0.75,0,392,45,7,0.0,159,245,48,118
234,7,7,58,SingleRun,12,12,0.04,0.2,0.75,0,392,38,6,0.0,161,246,48,121
235,7,7,59,SingleRun,12,12,0.04,0.2,0.75,0,392,32,6,0.0,161,249,48,124
236,7,7,60,SingleRun,12,12,0.04,0.2,0.75,0,392,26,5,0.0,161,253,49,124
237,7,7,61,SingleRun,12,12,0.04,0.2,0.75,0,391,22,3,0.0,161,255,49,125
238,7,7,62,SingleRun,12,12,0.04,0.2,0.75,0,391,19,0,0.0,161,255,49,125
239,7,7,63,SingleRun,12,12,0.04,0.2,0.75,0,391,19,3,0.0,163,256,49,125
240,7,7,64,SingleRun,12,12,0.04,0.2,0.75,0,391,16,2,0.0,163,257,49,126
241,7,7,65,SingleRun,12,12,0.04,0.2,0.75,0,391,14,5,0.0,165,259,49,127
242,7,7,66,SingleRun,12,12,0.04,0.2,0.75,0,391,9,0,0.0,165,259,49,127
243,7,7,67,SingleRun,12,12,0.04,0.2,0.75,0,391,9,0,0.0,165,259,49,127
244,7,7,68,SingleRun,12,12,0.04,0.2,0.75,0,391,9,1,0.0,165,260,49,127
245,7,7,69,SingleRun,12,12,0.04,0.2,0.75,0,391,8,1,0.0,166,260,49,127
246,7,7,70,SingleRun,12,12,0.04,0.2,0.75,0,391,7,1,0.0,166,261,49,127
247,7,7,71,SingleRun,12,12,0.04,0.2,0.75,0,391,6,1,0.0,166,261,50,127
248,7,7,72,SingleRun,12,12,0.04,0.2,0.75,0,391,5,0,0.0,166,261,50,127
249,7,7,73,SingleRun,12,12,0.04,0.2,0.75,0,391,5,1,0.0,167,261,50,127
250,7,7,74,SingleRun,12,12,0.04,0.2,0.75,0,391,4,0,0.0,167,261,50,127
251,7,7,75,SingleRun,12,12,0.04,0.2,0.75,0,391,4,0,0.0,167,261,50,127
252,7,7,76,SingleRun,12,12,0.04,0.2,0.75,0,391,4,0,0.0,167,261,50,127
253,7,7,77,SingleRun,12,12,0.04,0.2,0.75,0,387,8,1,0.0,167,262,50,127
254,7,7,78,SingleRun,12,12,0.04,0.2,0.75,0,387,7,0,0.0,167,262,50,127
255,7,7,79,SingleRun,12,12,0.04,0.2,0.75,0,384,10,2,0.0,167,263,50,128
256,7,7,80,SingleRun,12,12,0.04,0.2,0.75,0,368,24,10,0.0,170,266,52,130
257,7,7,81,SingleRun,12,12,0.04,0.2,0.75,0,368,14,5,0.0,171,268,52,132
258,7,7,82,SingleRun,12,12,0.04,0.2,0.75,0,368,9,3,0.0,171,270,52,133
259,7,7,83,SingleRun,12,12,0.04,0.2,0.75,0,368,6,1,0.0,171,271,52,133
260,7,7,84,SingleRun,12,12,0.04,0.2,0.75,0,367,6,3,0.0,174,271,52,133
261,7,7,85,SingleRun,12,12,0.04,0.2,0.75,0,367,3,2,0.0,175,272,52,133
262,7,7,86,SingleRun,12,12,0.04,0.2,0.75,0,367,1,0,0.0,175,272,52,133
263,7,7,87,SingleRun,12,12,0.04,0.2,0.75,0,367,1,1,47.07120253164557,175,272,52,134
264,10,10,0,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
265,10,10,1,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
266,10,10,2,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
267,10,10,3,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
268,10,10,4,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
269,10,10,5,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
270,10,10,6,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
271,10,10,7,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
272,10,10,8,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
273,10,10,9,SingleRun,12,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
