,RunId,iteration,Step,outcome_collection,RA_base,ceiling,grow_factor,media_weight_trust,media_weight_perc,phase_change_factor,phase_0,phase_1,phase_2,evac_agents,average_evac_time,hotel_choice,friends_choice,shelter_choice,stay_choice
2008,22,22,72,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,400,19,2,0.0,156,254,52,121
2009,22,22,73,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,400,17,5,0.0,158,256,52,122
2010,22,22,74,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,400,12,0,0.0,158,256,52,122
2011,22,22,75,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,400,12,2,0.0,159,256,52,123
2012,22,22,76,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,400,10,0,0.0,159,256,52,123
2013,22,22,77,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,396,14,2,0.0,160,256,52,124
2014,22,22,78,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,396,12,2,0.0,160,258,52,124
2015,22,22,79,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,380,26,4,0.0,162,258,52,126
2016,22,22,80,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,334,68,20,0.0,170,260,54,134
2017,22,22,81,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,328,54,22,0.0,177,267,56,140
2018,22,22,82,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,328,32,10,0.0,181,269,56,144
2019,22,22,83,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,328,22,9,0.0,184,274,56,145
2020,22,22,84,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,324,17,7,0.0,185,277,58,146
2021,22,22,85,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,323,11,6,0.0,190,278,58,146
2022,22,22,86,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,323,5,4,0.0,190,280,59,147
2023,22,22,87,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,323,1,1,60.84319526627219,191,280,59,147
2024,21,21,0,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2025,21,21,1,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2026,21,21,2,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2027,21,21,3,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2028,21,21,4,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2029,21,21,5,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2030,21,21,6,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2031,21,21,7,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2032,21,21,8,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2033,21,21,9,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2034,21,21,10,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2035,21,21,11,SingleRun,0.75,0.4,30,0.04,0.2,0.1,943,57,0,0,0.0,0,0,0,0
2036,21,21,12,SingleRun,0.75,0.4,30,0.04,0.2,0.1,922,78,0,0,0.0,0,0,0,0
2037,21,21,13,SingleRun,0.75,0.4,30,0.04,0.2,0.1,536,463,1,0,0.0,0,0,0,0
2038,21,21,14,SingleRun,0.75,0.4,30,0.04,0.2,0.1,292,695,13,0,0.0,0,0,0,0
2039,21,21,15,SingleRun,0.75,0.4,30,0.04,0.2,0.1,192,756,52,0,0.0,0,0,0,0
2040,21,21,16,SingleRun,0.75,0.4,30,0.04,0.2,0.1,162,774,64,0,0.0,0,0,0,0
2041,21,21,17,SingleRun,0.75,0.4,30,0.04,0.2,0.1,151,782,67,0,0.0,0,0,0,0
2042,21,21,18,SingleRun,0.75,0.4,30,0.04,0.2,0.1,148,781,71,0,0.0,0,0,0,0
2043,21,21,19,SingleRun,0.75,0.4,30,0.04,0.2,0.1,140,783,77,0,0.0,0,0,0,0
2044,21,21,20,SingleRun,0.75,0.4,30,0.04,0.2,0.1,138,784,78,1,0.0,0,1,0,0
2045,21,21,21,SingleRun,0.75,0.4,30,0.04,0.2,0.1,131,785,83,0,0.0,0,1,0,0
2046,21,21,22,SingleRun,0.75,0.4,30,0.04,0.2,0.1,120,791,88,0,0.0,0,1,0,0
2047,21,21,23,SingleRun,0.75,0.4,30,0.04,0.2,0.1,117,793,89,1,0.0,1,1,0,0
2048,21,21,24,SingleRun,0.75,0.4,30,0.04,0.2,0.1,110,796,92,0,0.0,1,1,0,0
2049,21,21,25,SingleRun,0.75,0.4,30,0.04,0.2,0.1,38,807,153,0,0.0,1,1,0,0
2050,21,21,26,SingleRun,0.75,0.4,30,0.04,0.2,0.1,19,767,212,2,0.0,1,2,1,0
2051,21,21,27,SingleRun,0.75,0.4,30,0.04,0.2,0.1,19,760,217,2,0.0,1,2,1,2
2052,21,21,28,SingleRun,0.75,0.4,30,0.04,0.2,0.1,19,753,222,5,0.0,1,4,3,3
2053,21,21,29,SingleRun,0.75,0.4,30,0.04,0.2,0.1,17,754,218,1,0.0,1,5,3,3
2054,21,21,30,SingleRun,0.75,0.4,30,0.04,0.2,0.1,17,753,218,4,0.0,2,6,3,5
2055,21,21,31,SingleRun,0.75,0.4,30,0.04,0.2,0.1,17,752,215,0,0.0,2,6,3,5
2056,21,21,32,SingleRun,0.75,0.4,30,0.04,0.2,0.1,17,752,215,3,0.0,2,6,3,8
2057,21,21,33,SingleRun,0.75,0.4,30,0.04,0.2,0.1,17,751,213,1,0.0,2,7,3,8
2058,21,21,34,SingleRun,0.75,0.4,30,0.04,0.2,0.1,15,739,226,3,0.0,3,8,3,9
2059,21,21,35,SingleRun,0.75,0.4,30,0.04,0.2,0.1,15,733,229,6,0.0,4,12,4,9
2060,21,21,36,SingleRun,0.75,0.4,30,0.04,0.2,0.1,11,720,240,5,0.0,6,14,4,10
2061,21,21,37,SingleRun,0.75,0.4,30,0.04,0.2,0.1,8,712,246,3,0.0,7,16,4,10
2062,21,21,38,SingleRun,0.75,0.4,30,0.04,0.2,0.1,7,709,247,5,0.0,9,17,6,10
2063,21,21,39,SingleRun,0.75,0.4,30,0.04,0.2,0.1,6,709,243,1,0.0,9,18,6,10
2064,21,21,40,SingleRun,0.75,0.4,30,0.04,0.2,0.1,6,708,243,3,0.0,10,19,7,10
2065,21,21,41,SingleRun,0.75,0.4,30,0.04,0.2,0.1,6,705,243,2,0.0,10,20,7,11
2066,21,21,42,SingleRun,0.75,0.4,30,0.04,0.2,0.1,6,705,241,4,0.0,12,20,7,13
2067,21,21,43,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,690,254,3,0.0,14,20,7,14
2068,21,21,44,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,681,261,1,0.0,14,20,7,15
2069,21,21,45,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,677,264,1,0.0,15,20,7,15
2070,21,21,46,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,676,264,6,0.0,19,22,7,15
2071,21,21,47,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,636,299,8,0.0,23,25,8,15
2072,21,21,48,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,623,304,6,0.0,24,29,9,15
2073,21,21,49,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,602,320,6,0.0,26,32,9,16
2074,21,21,50,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,600,316,9,0.0,27,36,12,17
2075,21,21,51,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,600,307,13,0.0,32,42,12,19
2076,21,21,52,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,600,294,8,0.0,34,44,12,23
2077,21,21,53,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,599,287,21,0.0,44,51,13,26
2078,21,21,54,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,599,266,16,0.0,48,61,13,28
2079,21,21,55,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,598,252,18,0.0,53,66,16,33
2080,21,21,56,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,560,272,34,0.0,64,79,18,41
2081,21,21,57,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,554,244,34,0.0,72,89,24,51
2082,21,21,58,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,527,237,31,0.0,82,102,27,56
2083,21,21,59,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,524,209,20,0.0,87,111,29,60
2084,21,21,60,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,518,195,43,0.0,103,127,30,70
2085,21,21,61,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,445,225,49,0.0,120,141,36,82
2086,21,21,62,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,435,186,36,0.0,130,157,39,89
2087,21,21,63,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,434,151,31,0.0,141,172,39,94
2088,21,21,64,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,434,120,23,0.0,151,181,40,97
2089,21,21,65,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,434,97,21,0.0,158,189,41,102
2090,21,21,66,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,434,76,17,0.0,161,193,45,108
2091,21,21,67,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,434,59,16,0.0,166,200,46,111
2092,21,21,68,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,431,46,6,0.0,170,201,47,111
2093,21,21,69,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,431,40,11,0.0,174,206,48,112
2094,21,21,70,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,431,29,4,0.0,176,208,48,112
2095,21,21,71,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,431,25,4,0.0,177,208,49,114
2096,21,21,72,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,431,21,2,0.0,177,209,49,115
2097,21,21,73,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,431,19,5,0.0,179,209,50,117
2098,21,21,74,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,431,14,3,0.0,180,211,50,117
2099,21,21,75,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,431,11,4,0.0,181,213,51,117
2100,21,21,76,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,430,8,2,0.0,181,214,51,118
2101,21,21,77,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,13,4,0.0,182,215,51,120
2102,21,21,78,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,9,3,0.0,183,217,51,120
2103,21,21,79,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,410,19,9,0.0,186,222,51,121
2104,21,21,80,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,362,58,16,0.0,189,231,52,124
2105,21,21,81,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,353,51,22,0.0,196,238,53,131
2106,21,21,82,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,351,31,12,0.0,201,242,53,134
2107,21,21,83,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,351,19,6,0.0,205,243,54,134
2108,21,21,84,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,348,16,5,0.0,205,244,55,137
2109,21,21,85,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,348,11,4,0.0,205,246,55,139
2110,21,21,86,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,348,7,6,0.0,206,249,55,141
2111,21,21,87,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,348,1,0,61.382488479262676,206,249,55,141
2112,24,24,0,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2113,24,24,1,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2114,24,24,2,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2115,24,24,3,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2116,24,24,4,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2117,24,24,5,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2118,24,24,6,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2119,24,24,7,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2120,24,24,8,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2121,24,24,9,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2122,24,24,10,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2123,24,24,11,SingleRun,0.75,0.4,30,0.04,0.2,0.1,954,46,0,0,0.0,0,0,0,0
2124,24,24,12,SingleRun,0.75,0.4,30,0.04,0.2,0.1,931,69,0,0,0.0,0,0,0,0
2125,24,24,13,SingleRun,0.75,0.4,30,0.04,0.2,0.1,511,487,2,0,0.0,0,0,0,0
2126,24,24,14,SingleRun,0.75,0.4,30,0.04,0.2,0.1,293,689,18,0,0.0,0,0,0,0
2127,24,24,15,SingleRun,0.75,0.4,30,0.04,0.2,0.1,194,758,48,1,0.0,0,1,0,0
2128,24,24,16,SingleRun,0.75,0.4,30,0.04,0.2,0.1,174,766,59,0,0.0,0,1,0,0
2129,24,24,17,SingleRun,0.75,0.4,30,0.04,0.2,0.1,170,769,60,0,0.0,0,1,0,0
2130,24,24,18,SingleRun,0.75,0.4,30,0.04,0.2,0.1,169,767,63,0,0.0,0,1,0,0
2131,24,24,19,SingleRun,0.75,0.4,30,0.04,0.2,0.1,158,772,69,2,0.0,0,3,0,0
2132,24,24,20,SingleRun,0.75,0.4,30,0.04,0.2,0.1,151,778,68,0,0.0,0,3,0,0
2133,24,24,21,SingleRun,0.75,0.4,30,0.04,0.2,0.1,142,785,70,0,0.0,0,3,0,0
2134,24,24,22,SingleRun,0.75,0.4,30,0.04,0.2,0.1,138,787,72,1,0.0,0,4,0,0
2135,24,24,23,SingleRun,0.75,0.4,30,0.04,0.2,0.1,130,784,82,0,0.0,0,4,0,0
2136,24,24,24,SingleRun,0.75,0.4,30,0.04,0.2,0.1,125,780,91,0,0.0,0,4,0,0
2137,24,24,25,SingleRun,0.75,0.4,30,0.04,0.2,0.1,46,796,154,0,0.0,0,4,0,0
2138,24,24,26,SingleRun,0.75,0.4,30,0.04,0.2,0.1,19,768,209,2,0.0,1,5,0,0
2139,24,24,27,SingleRun,0.75,0.4,30,0.04,0.2,0.1,16,765,213,0,0.0,1,5,0,0
2140,24,24,28,SingleRun,0.75,0.4,30,0.04,0.2,0.1,15,762,217,2,0.0,3,5,0,0
2141,24,24,29,SingleRun,0.75,0.4,30,0.04,0.2,0.1,15,762,215,4,0.0,3,7,1,1
2142,24,24,30,SingleRun,0.75,0.4,30,0.04,0.2,0.1,15,762,211,0,0.0,3,7,1,1
2143,24,24,31,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,762,213,5,0.0,3,10,1,3
2144,24,24,32,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,759,211,2,0.0,4,11,1,3
2145,24,24,33,SingleRun,0.75,0.4,30,0.04,0.2,0.1,11,760,210,2,0.0,4,12,1,4
2146,24,24,34,SingleRun,0.75,0.4,30,0.04,0.2,0.1,8,751,220,5,0.0,6,13,3,4
2147,24,24,35,SingleRun,0.75,0.4,30,0.04,0.2,0.1,8,738,228,2,0.0,8,13,3,4
2148,24,24,36,SingleRun,0.75,0.4,30,0.04,0.2,0.1,7,723,242,3,0.0,9,15,3,4
2149,24,24,37,SingleRun,0.75,0.4,30,0.04,0.2,0.1,6,707,256,2,0.0,9,17,3,4
2150,24,24,38,SingleRun,0.75,0.4,30,0.04,0.2,0.1,6,701,260,1,0.0,9,18,3,4
2151,24,24,39,SingleRun,0.75,0.4,30,0.04,0.2,0.1,6,701,259,2,0.0,9,18,5,4
2152,24,24,40,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,700,260,5,0.0,9,22,5,5
2153,24,24,41,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,698,257,3,0.0,9,24,5,6
2154,24,24,42,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,698,254,7,0.0,12,26,7,6
2155,24,24,43,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,670,278,10,0.0,15,29,7,10
2156,24,24,44,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,655,283,4,0.0,17,30,7,11
2157,24,24,45,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,648,286,4,0.0,17,34,7,11
2158,24,24,46,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,639,291,6,0.0,19,36,7,13
2159,24,24,47,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,606,318,14,0.0,24,41,9,15
2160,24,24,48,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,591,319,7,0.0,26,46,9,15
2161,24,24,49,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,571,333,10,0.0,28,52,10,16
2162,24,24,50,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,571,323,11,0.0,35,53,10,19
2163,24,24,51,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,571,312,10,0.0,38,55,13,21
2164,24,24,52,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,571,302,14,0.0,44,60,13,24
2165,24,24,53,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,571,288,16,0.0,48,68,15,26
2166,24,24,54,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,571,272,20,0.0,53,77,16,31
2167,24,24,55,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,568,255,38,0.0,63,95,19,38
2168,24,24,56,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,546,239,28,0.0,72,103,22,46
2169,24,24,57,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,544,213,26,0.0,78,117,24,50
2170,24,24,58,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,518,213,32,0.0,88,126,27,60
2171,24,24,59,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,517,182,35,0.0,96,147,29,64
2172,24,24,60,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,516,148,28,0.0,102,160,32,70
2173,24,24,61,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,421,215,51,0.0,111,177,35,92
2174,24,24,62,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,400,185,38,0.0,125,189,36,103
2175,24,24,63,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,397,150,27,0.0,131,202,38,109
2176,24,24,64,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,395,125,34,0.0,137,217,41,119
2177,24,24,65,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,395,91,13,0.0,142,219,43,123
2178,24,24,66,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,395,78,19,0.0,148,224,45,129
2179,24,24,67,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,395,59,12,0.0,151,229,46,132
2180,24,24,68,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,49,9,0.0,154,233,46,134
2181,24,24,69,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,40,10,0.0,159,236,46,136
2182,24,24,70,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,30,9,0.0,163,239,47,137
2183,24,24,71,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,21,6,0.0,168,239,48,137
2184,24,24,72,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,15,6,0.0,170,242,48,138
2185,24,24,73,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,9,2,0.0,170,243,48,139
2186,24,24,74,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,7,2,0.0,170,245,48,139
2187,24,24,75,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,5,3,0.0,172,245,48,140
2188,24,24,76,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,390,5,1,0.0,173,245,48,140
2189,24,24,77,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,383,11,7,0.0,176,247,49,141
2190,24,24,78,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,381,6,2,0.0,176,247,49,143
2191,24,24,79,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,370,15,4,0.0,178,248,49,144
2192,24,24,80,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,337,44,15,0.0,185,250,49,150
2193,24,24,81,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,332,34,9,0.0,189,251,50,153
2194,24,24,82,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,332,25,11,0.0,192,256,50,156
2195,24,24,83,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,332,14,2,0.0,193,256,50,157
2196,24,24,84,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,330,14,9,0.0,195,260,50,160
2197,24,24,85,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,330,5,2,0.0,195,262,50,160
2198,24,24,86,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,329,4,2,0.0,196,262,50,161
2199,24,24,87,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,329,2,1,60.01345291479821,197,262,50,161
2200,29,29,0,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2201,29,29,1,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2202,29,29,2,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2203,29,29,3,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2204,29,29,4,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2205,29,29,5,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2206,29,29,6,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2207,29,29,7,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2208,29,29,8,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2209,29,29,9,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2210,29,29,10,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
2211,29,29,11,SingleRun,0.75,0.4,30,0.04,0.2,0.1,964,36,0,0,0.0,0,0,0,0
2212,29,29,12,SingleRun,0.75,0.4,30,0.04,0.2,0.1,948,52,0,0,0.0,0,0,0,0
2213,29,29,13,SingleRun,0.75,0.4,30,0.04,0.2,0.1,585,414,1,0,0.0,0,0,0,0
2214,29,29,14,SingleRun,0.75,0.4,30,0.04,0.2,0.1,311,674,15,0,0.0,0,0,0,0
2215,29,29,15,SingleRun,0.75,0.4,30,0.04,0.2,0.1,195,762,43,0,0.0,0,0,0,0
2216,29,29,16,SingleRun,0.75,0.4,30,0.04,0.2,0.1,169,771,60,0,0.0,0,0,0,0
2217,29,29,17,SingleRun,0.75,0.4,30,0.04,0.2,0.1,165,771,64,0,0.0,0,0,0,0
2218,29,29,18,SingleRun,0.75,0.4,30,0.04,0.2,0.1,161,772,67,0,0.0,0,0,0,0
2219,29,29,19,SingleRun,0.75,0.4,30,0.04,0.2,0.1,155,774,71,2,0.0,0,1,1,0
2220,29,29,20,SingleRun,0.75,0.4,30,0.04,0.2,0.1,155,773,70,0,0.0,0,1,1,0
2221,29,29,21,SingleRun,0.75,0.4,30,0.04,0.2,0.1,152,766,80,0,0.0,0,1,1,0
2222,29,29,22,SingleRun,0.75,0.4,30,0.04,0.2,0.1,150,764,84,1,0.0,0,2,1,0
2223,29,29,23,SingleRun,0.75,0.4,30,0.04,0.2,0.1,131,776,90,2,0.0,0,4,1,0
2224,29,29,24,SingleRun,0.75,0.4,30,0.04,0.2,0.1,120,784,91,2,0.0,1,4,1,1
2225,29,29,25,SingleRun,0.75,0.4,30,0.04,0.2,0.1,47,806,140,1,0.0,2,4,1,1
2226,29,29,26,SingleRun,0.75,0.4,30,0.04,0.2,0.1,18,787,187,1,0.0,2,5,1,1
2227,29,29,27,SingleRun,0.75,0.4,30,0.04,0.2,0.1,16,780,195,1,0.0,3,5,1,1
2228,29,29,28,SingleRun,0.75,0.4,30,0.04,0.2,0.1,14,775,201,3,0.0,5,5,1,2
2229,29,29,29,SingleRun,0.75,0.4,30,0.04,0.2,0.1,14,775,198,1,0.0,5,5,2,2
2230,29,29,30,SingleRun,0.75,0.4,30,0.04,0.2,0.1,14,775,197,2,0.0,6,6,2,2
2231,29,29,31,SingleRun,0.75,0.4,30,0.04,0.2,0.1,12,769,203,1,0.0,6,7,2,2
2232,29,29,32,SingleRun,0.75,0.4,30,0.04,0.2,0.1,12,768,203,1,0.0,7,7,2,2
2233,29,29,33,SingleRun,0.75,0.4,30,0.04,0.2,0.1,12,767,203,3,0.0,7,8,4,2
2234,29,29,34,SingleRun,0.75,0.4,30,0.04,0.2,0.1,9,760,210,3,0.0,9,9,4,2
2235,29,29,35,SingleRun,0.75,0.4,30,0.04,0.2,0.1,7,757,212,5,0.0,10,13,4,2
2236,29,29,36,SingleRun,0.75,0.4,30,0.04,0.2,0.1,7,736,228,2,0.0,10,15,4,2
2237,29,29,37,SingleRun,0.75,0.4,30,0.04,0.2,0.1,5,725,239,10,0.0,11,24,4,2
2238,29,29,38,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,724,231,3,0.0,11,25,5,3
2239,29,29,39,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,724,228,3,0.0,12,26,6,3
2240,29,29,40,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,724,226,4,0.0,12,29,6,4
2241,29,29,41,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,723,223,5,0.0,14,32,6,4
2242,29,29,42,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,722,219,3,0.0,15,34,6,4
2243,29,29,43,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,696,243,6,0.0,18,36,7,4
2244,29,29,44,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,691,242,7,0.0,22,38,7,5
2245,29,29,45,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,675,251,5,0.0,22,40,9,6
2246,29,29,46,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,662,259,11,0.0,23,47,11,7
2247,29,29,47,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,629,283,13,0.0,26,54,12,9
2248,29,29,48,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,613,286,4,0.0,28,56,12,9
2249,29,29,49,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,588,307,8,0.0,29,62,12,10
