,RunId,iteration,Step,outcome_collection,ceiling,grow_factor,media_weight_trust,media_weight_perc,phase_change_factor,phase_0,phase_1,phase_2,evac_agents,average_evac_time,hotel_choice,friends_choice,shelter_choice,stay_choice
54,11,11,54,SingleRun,0.2,60,0.04,0.2,0.1,0,234,609,27,0.0,56,74,11,43
55,11,11,55,SingleRun,0.2,60,0.04,0.2,0.1,0,228,588,73,0.0,78,107,18,54
56,11,11,56,SingleRun,0.2,60,0.04,0.2,0.1,0,199,544,72,0.0,105,133,23,68
57,11,11,57,SingleRun,0.2,60,0.04,0.2,0.1,0,195,476,50,0.0,122,154,27,76
58,11,11,58,SingleRun,0.2,60,0.04,0.2,0.1,0,175,446,47,0.0,138,174,31,83
59,11,11,59,SingleRun,0.2,60,0.04,0.2,0.1,0,173,401,62,0.0,156,199,35,98
60,11,11,60,SingleRun,0.2,60,0.04,0.2,0.1,0,173,339,66,0.0,176,228,40,110
61,11,11,61,SingleRun,0.2,60,0.04,0.2,0.1,0,122,324,66,0.0,194,244,46,136
62,11,11,62,SingleRun,0.2,60,0.04,0.2,0.1,0,117,263,45,0.0,210,261,50,144
63,11,11,63,SingleRun,0.2,60,0.04,0.2,0.1,0,117,218,47,0.0,223,276,56,157
64,11,11,64,SingleRun,0.2,60,0.04,0.2,0.1,0,117,171,28,0.0,228,288,57,167
65,11,11,65,SingleRun,0.2,60,0.04,0.2,0.1,0,117,143,27,0.0,235,302,58,172
66,11,11,66,SingleRun,0.2,60,0.04,0.2,0.1,0,117,116,25,0.0,242,313,60,177
67,11,11,67,SingleRun,0.2,60,0.04,0.2,0.1,0,117,91,19,0.0,248,319,63,181
68,11,11,68,SingleRun,0.2,60,0.04,0.2,0.1,0,116,73,14,0.0,253,322,65,185
69,11,11,69,SingleRun,0.2,60,0.04,0.2,0.1,0,116,59,13,0.0,254,329,67,188
70,11,11,70,SingleRun,0.2,60,0.04,0.2,0.1,0,116,46,10,0.0,257,332,68,191
71,11,11,71,SingleRun,0.2,60,0.04,0.2,0.1,0,116,36,6,0.0,260,335,68,191
72,11,11,72,SingleRun,0.2,60,0.04,0.2,0.1,0,116,30,5,0.0,260,339,68,192
73,11,11,73,SingleRun,0.2,60,0.04,0.2,0.1,0,116,25,4,0.0,260,342,68,193
74,11,11,74,SingleRun,0.2,60,0.04,0.2,0.1,0,116,21,5,0.0,262,343,68,195
75,11,11,75,SingleRun,0.2,60,0.04,0.2,0.1,0,116,16,2,0.0,263,344,68,195
76,11,11,76,SingleRun,0.2,60,0.04,0.2,0.1,0,116,14,4,0.0,264,346,69,195
77,11,11,77,SingleRun,0.2,60,0.04,0.2,0.1,0,114,12,1,0.0,264,346,69,196
78,11,11,78,SingleRun,0.2,60,0.04,0.2,0.1,0,114,11,4,0.0,265,349,69,196
79,11,11,79,SingleRun,0.2,60,0.04,0.2,0.1,0,110,11,4,0.0,267,349,70,197
80,11,11,80,SingleRun,0.2,60,0.04,0.2,0.1,0,78,39,11,0.0,272,352,70,200
81,11,11,81,SingleRun,0.2,60,0.04,0.2,0.1,0,70,36,9,0.0,275,354,70,204
82,11,11,82,SingleRun,0.2,60,0.04,0.2,0.1,0,70,27,5,0.0,276,357,70,205
83,11,11,83,SingleRun,0.2,60,0.04,0.2,0.1,0,70,22,6,0.0,277,361,71,205
84,11,11,84,SingleRun,0.2,60,0.04,0.2,0.1,0,68,18,5,0.0,277,363,72,207
85,11,11,85,SingleRun,0.2,60,0.04,0.2,0.1,0,68,13,3,0.0,277,366,72,207
86,11,11,86,SingleRun,0.2,60,0.04,0.2,0.1,0,66,12,4,0.0,277,368,73,208
87,11,11,87,SingleRun,0.2,60,0.04,0.2,0.1,0,66,8,8,59.98704103671706,281,369,73,211
88,3,3,0,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
89,3,3,1,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
90,3,3,2,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
91,3,3,3,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
92,3,3,4,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
93,3,3,5,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
94,3,3,6,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
95,3,3,7,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
96,3,3,8,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
97,3,3,9,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
98,3,3,10,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
99,3,3,11,SingleRun,0.2,60,0.04,0.2,0.1,940,60,0,0,0.0,0,0,0,0
100,3,3,12,SingleRun,0.2,60,0.04,0.2,0.1,898,96,6,0,0.0,0,0,0,0
101,3,3,13,SingleRun,0.2,60,0.04,0.2,0.1,385,592,23,0,0.0,0,0,0,0
102,3,3,14,SingleRun,0.2,60,0.04,0.2,0.1,161,678,161,1,0.0,0,1,0,0
103,3,3,15,SingleRun,0.2,60,0.04,0.2,0.1,97,625,277,0,0.0,0,1,0,0
104,3,3,16,SingleRun,0.2,60,0.04,0.2,0.1,81,594,324,1,0.0,1,1,0,0
105,3,3,17,SingleRun,0.2,60,0.04,0.2,0.1,75,582,341,0,0.0,1,1,0,0
106,3,3,18,SingleRun,0.2,60,0.04,0.2,0.1,74,578,346,0,0.0,1,1,0,0
107,3,3,19,SingleRun,0.2,60,0.04,0.2,0.1,72,562,364,1,0.0,1,2,0,0
108,3,3,20,SingleRun,0.2,60,0.04,0.2,0.1,70,563,364,0,0.0,1,2,0,0
109,3,3,21,SingleRun,0.2,60,0.04,0.2,0.1,68,553,376,0,0.0,1,2,0,0
110,3,3,22,SingleRun,0.2,60,0.04,0.2,0.1,68,549,380,0,0.0,1,2,0,0
111,3,3,23,SingleRun,0.2,60,0.04,0.2,0.1,64,543,390,1,0.0,1,3,0,0
112,3,3,24,SingleRun,0.2,60,0.04,0.2,0.1,56,541,399,3,0.0,2,4,0,1
113,3,3,25,SingleRun,0.2,60,0.04,0.2,0.1,25,464,504,1,0.0,2,5,0,1
114,3,3,26,SingleRun,0.2,60,0.04,0.2,0.1,15,400,577,2,0.0,3,6,0,1
115,3,3,27,SingleRun,0.2,60,0.04,0.2,0.1,15,386,589,1,0.0,4,6,0,1
116,3,3,28,SingleRun,0.2,60,0.04,0.2,0.1,13,373,603,2,0.0,5,6,1,1
117,3,3,29,SingleRun,0.2,60,0.04,0.2,0.1,13,367,607,3,0.0,5,8,1,2
118,3,3,30,SingleRun,0.2,60,0.04,0.2,0.1,13,366,605,3,0.0,6,9,1,3
119,3,3,31,SingleRun,0.2,60,0.04,0.2,0.1,13,362,606,2,0.0,6,11,1,3
120,3,3,32,SingleRun,0.2,60,0.04,0.2,0.1,13,362,604,1,0.0,6,12,1,3
121,3,3,33,SingleRun,0.2,60,0.04,0.2,0.1,13,362,603,2,0.0,6,13,1,4
122,3,3,34,SingleRun,0.2,60,0.04,0.2,0.1,13,349,614,9,0.0,7,19,3,4
123,3,3,35,SingleRun,0.2,60,0.04,0.2,0.1,12,345,610,3,0.0,8,21,3,4
124,3,3,36,SingleRun,0.2,60,0.04,0.2,0.1,11,330,623,6,0.0,9,26,3,4
125,3,3,37,SingleRun,0.2,60,0.04,0.2,0.1,5,308,645,5,0.0,9,29,4,5
126,3,3,38,SingleRun,0.2,60,0.04,0.2,0.1,5,306,642,5,0.0,9,30,6,7
127,3,3,39,SingleRun,0.2,60,0.04,0.2,0.1,5,306,637,6,0.0,9,35,6,8
128,3,3,40,SingleRun,0.2,60,0.04,0.2,0.1,4,306,632,2,0.0,9,37,6,8
129,3,3,41,SingleRun,0.2,60,0.04,0.2,0.1,3,306,631,8,0.0,14,38,8,8
130,3,3,42,SingleRun,0.2,60,0.04,0.2,0.1,3,306,623,6,0.0,14,43,8,9
131,3,3,43,SingleRun,0.2,60,0.04,0.2,0.1,2,265,659,7,0.0,17,46,8,10
132,3,3,44,SingleRun,0.2,60,0.04,0.2,0.1,2,262,655,10,0.0,20,51,8,12
133,3,3,45,SingleRun,0.2,60,0.04,0.2,0.1,1,250,658,7,0.0,25,52,8,13
134,3,3,46,SingleRun,0.2,60,0.04,0.2,0.1,1,237,664,7,0.0,27,53,11,14
135,3,3,47,SingleRun,0.2,60,0.04,0.2,0.1,1,212,682,8,0.0,27,57,12,17
136,3,3,48,SingleRun,0.2,60,0.04,0.2,0.1,1,200,686,12,0.0,31,62,13,19
137,3,3,49,SingleRun,0.2,60,0.04,0.2,0.1,1,185,689,9,0.0,34,66,14,20
138,3,3,50,SingleRun,0.2,60,0.04,0.2,0.1,1,184,681,7,0.0,36,67,17,21
139,3,3,51,SingleRun,0.2,60,0.04,0.2,0.1,1,184,674,16,0.0,40,75,17,25
140,3,3,52,SingleRun,0.2,60,0.04,0.2,0.1,1,184,658,7,0.0,42,78,17,27
141,3,3,53,SingleRun,0.2,60,0.04,0.2,0.1,1,184,651,37,0.0,53,90,20,38
142,3,3,54,SingleRun,0.2,60,0.04,0.2,0.1,1,184,614,19,0.0,57,102,21,40
143,3,3,55,SingleRun,0.2,60,0.04,0.2,0.1,1,178,601,71,0.0,77,130,31,53
144,3,3,56,SingleRun,0.2,60,0.04,0.2,0.1,0,153,556,79,0.0,109,147,39,75
145,3,3,57,SingleRun,0.2,60,0.04,0.2,0.1,0,146,484,80,0.0,134,175,50,91
146,3,3,58,SingleRun,0.2,60,0.04,0.2,0.1,0,131,419,75,0.0,154,212,56,103
147,3,3,59,SingleRun,0.2,60,0.04,0.2,0.1,0,130,345,57,0.0,169,230,62,121
148,3,3,60,SingleRun,0.2,60,0.04,0.2,0.1,0,129,289,54,0.0,186,253,64,133
149,3,3,61,SingleRun,0.2,60,0.04,0.2,0.1,0,88,276,42,0.0,196,266,67,149
150,3,3,62,SingleRun,0.2,60,0.04,0.2,0.1,0,83,239,41,0.0,208,283,69,159
151,3,3,63,SingleRun,0.2,60,0.04,0.2,0.1,0,82,199,39,0.0,217,302,70,169
152,3,3,64,SingleRun,0.2,60,0.04,0.2,0.1,0,82,160,28,0.0,223,314,72,177
153,3,3,65,SingleRun,0.2,60,0.04,0.2,0.1,0,82,132,18,0.0,229,319,72,184
154,3,3,66,SingleRun,0.2,60,0.04,0.2,0.1,0,82,114,26,0.0,237,328,74,191
155,3,3,67,SingleRun,0.2,60,0.04,0.2,0.1,0,82,88,18,0.0,244,332,74,198
156,3,3,68,SingleRun,0.2,60,0.04,0.2,0.1,0,82,70,14,0.0,251,334,75,202
157,3,3,69,SingleRun,0.2,60,0.04,0.2,0.1,0,82,56,15,0.0,257,340,75,205
158,3,3,70,SingleRun,0.2,60,0.04,0.2,0.1,0,82,41,7,0.0,261,341,76,206
159,3,3,71,SingleRun,0.2,60,0.04,0.2,0.1,0,82,34,6,0.0,263,345,76,206
160,3,3,72,SingleRun,0.2,60,0.04,0.2,0.1,0,82,28,4,0.0,263,347,76,208
161,3,3,73,SingleRun,0.2,60,0.04,0.2,0.1,0,81,25,7,0.0,266,349,76,210
162,3,3,74,SingleRun,0.2,60,0.04,0.2,0.1,0,81,18,3,0.0,266,349,76,213
163,3,3,75,SingleRun,0.2,60,0.04,0.2,0.1,0,80,16,0,0.0,266,349,76,213
164,3,3,76,SingleRun,0.2,60,0.04,0.2,0.1,0,80,16,5,0.0,266,353,76,214
165,3,3,77,SingleRun,0.2,60,0.04,0.2,0.1,0,77,14,3,0.0,266,355,76,215
166,3,3,78,SingleRun,0.2,60,0.04,0.2,0.1,0,77,11,3,0.0,266,356,76,217
167,3,3,79,SingleRun,0.2,60,0.04,0.2,0.1,0,74,11,5,0.0,266,359,76,219
168,3,3,80,SingleRun,0.2,60,0.04,0.2,0.1,0,56,24,3,0.0,266,359,77,221
169,3,3,81,SingleRun,0.2,60,0.04,0.2,0.1,0,55,22,3,0.0,267,360,78,221
170,3,3,82,SingleRun,0.2,60,0.04,0.2,0.1,0,55,19,2,0.0,267,361,78,222
171,3,3,83,SingleRun,0.2,60,0.04,0.2,0.1,0,55,17,3,0.0,267,361,80,223
172,3,3,84,SingleRun,0.2,60,0.04,0.2,0.1,0,53,16,4,0.0,269,362,81,223
173,3,3,85,SingleRun,0.2,60,0.04,0.2,0.1,0,53,12,3,0.0,271,363,81,223
174,3,3,86,SingleRun,0.2,60,0.04,0.2,0.1,0,53,9,6,0.0,272,364,82,226
175,3,3,87,SingleRun,0.2,60,0.04,0.2,0.1,0,53,3,3,58.498940677966104,272,365,82,228
176,8,8,0,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
177,8,8,1,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
178,8,8,2,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
179,8,8,3,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
180,8,8,4,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
181,8,8,5,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
182,8,8,6,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
183,8,8,7,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
184,8,8,8,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
185,8,8,9,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
186,8,8,10,SingleRun,0.2,60,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
187,8,8,11,SingleRun,0.2,60,0.04,0.2,0.1,940,60,0,0,0.0,0,0,0,0
188,8,8,12,SingleRun,0.2,60,0.04,0.2,0.1,893,103,4,0,0.0,0,0,0,0
189,8,8,13,SingleRun,0.2,60,0.04,0.2,0.1,484,492,24,0,0.0,0,0,0,0
190,8,8,14,SingleRun,0.2,60,0.04,0.2,0.1,271,612,117,1,0.0,1,0,0,0
191,8,8,15,SingleRun,0.2,60,0.04,0.2,0.1,192,574,233,0,0.0,1,0,0,0
192,8,8,16,SingleRun,0.2,60,0.04,0.2,0.1,159,569,271,0,0.0,1,0,0,0
193,8,8,17,SingleRun,0.2,60,0.04,0.2,0.1,148,563,288,0,0.0,1,0,0,0
194,8,8,18,SingleRun,0.2,60,0.04,0.2,0.1,142,559,298,0,0.0,1,0,0,0
195,8,8,19,SingleRun,0.2,60,0.04,0.2,0.1,138,551,310,1,0.0,2,0,0,0
196,8,8,20,SingleRun,0.2,60,0.04,0.2,0.1,137,548,313,0,0.0,2,0,0,0
197,8,8,21,SingleRun,0.2,60,0.04,0.2,0.1,128,547,323,1,0.0,2,1,0,0
198,8,8,22,SingleRun,0.2,60,0.04,0.2,0.1,122,540,335,0,0.0,2,1,0,0
199,8,8,23,SingleRun,0.2,60,0.04,0.2,0.1,108,546,343,0,0.0,2,1,0,0
200,8,8,24,SingleRun,0.2,60,0.04,0.2,0.1,95,547,355,0,0.0,2,1,0,0
201,8,8,25,SingleRun,0.2,60,0.04,0.2,0.1,25,513,459,0,0.0,2,1,0,0
202,8,8,26,SingleRun,0.2,60,0.04,0.2,0.1,10,414,573,0,0.0,2,1,0,0
203,8,8,27,SingleRun,0.2,60,0.04,0.2,0.1,10,396,591,1,0.0,3,1,0,0
204,8,8,28,SingleRun,0.2,60,0.04,0.2,0.1,9,391,596,1,0.0,4,1,0,0
205,8,8,29,SingleRun,0.2,60,0.04,0.2,0.1,9,389,597,2,0.0,4,1,2,0
206,8,8,30,SingleRun,0.2,60,0.04,0.2,0.1,9,389,595,1,0.0,5,1,2,0
207,8,8,31,SingleRun,0.2,60,0.04,0.2,0.1,9,379,604,0,0.0,5,1,2,0
208,8,8,32,SingleRun,0.2,60,0.04,0.2,0.1,9,378,605,1,0.0,5,2,2,0
209,8,8,33,SingleRun,0.2,60,0.04,0.2,0.1,9,376,606,1,0.0,5,2,2,1
210,8,8,34,SingleRun,0.2,60,0.04,0.2,0.1,7,365,618,2,0.0,5,2,2,3
211,8,8,35,SingleRun,0.2,60,0.04,0.2,0.1,6,362,620,2,0.0,6,3,2,3
212,8,8,36,SingleRun,0.2,60,0.04,0.2,0.1,5,349,632,3,0.0,7,4,2,4
213,8,8,37,SingleRun,0.2,60,0.04,0.2,0.1,3,325,655,1,0.0,7,5,2,4
214,8,8,38,SingleRun,0.2,60,0.04,0.2,0.1,3,322,657,2,0.0,7,7,2,4
215,8,8,39,SingleRun,0.2,60,0.04,0.2,0.1,3,321,656,4,0.0,7,9,2,6
216,8,8,40,SingleRun,0.2,60,0.04,0.2,0.1,3,321,652,3,0.0,8,10,2,7
217,8,8,41,SingleRun,0.2,60,0.04,0.2,0.1,2,322,649,7,0.0,12,13,2,7
218,8,8,42,SingleRun,0.2,60,0.04,0.2,0.1,2,322,642,6,0.0,13,16,2,9
219,8,8,43,SingleRun,0.2,60,0.04,0.2,0.1,2,295,663,10,0.0,17,20,2,11
220,8,8,44,SingleRun,0.2,60,0.04,0.2,0.1,2,292,656,5,0.0,20,21,2,12
221,8,8,45,SingleRun,0.2,60,0.04,0.2,0.1,2,278,665,2,0.0,20,22,2,13
222,8,8,46,SingleRun,0.2,60,0.04,0.2,0.1,2,270,671,7,0.0,22,25,2,15
223,8,8,47,SingleRun,0.2,60,0.04,0.2,0.1,1,237,698,6,0.0,25,26,4,15
224,8,8,48,SingleRun,0.2,60,0.04,0.2,0.1,1,227,702,8,0.0,27,30,4,17
225,8,8,49,SingleRun,0.2,60,0.04,0.2,0.1,1,218,703,11,0.0,31,33,5,20
226,8,8,50,SingleRun,0.2,60,0.04,0.2,0.1,1,218,692,8,0.0,32,37,6,22
227,8,8,51,SingleRun,0.2,60,0.04,0.2,0.1,1,218,684,12,0.0,35,42,7,25
228,8,8,52,SingleRun,0.2,60,0.04,0.2,0.1,1,218,672,10,0.0,39,46,7,27
229,8,8,53,SingleRun,0.2,60,0.04,0.2,0.1,1,218,662,23,0.0,46,56,9,31
230,8,8,54,SingleRun,0.2,60,0.04,0.2,0.1,1,218,639,27,0.0,55,62,11,41
231,8,8,55,SingleRun,0.2,60,0.04,0.2,0.1,1,210,620,69,0.0,79,85,15,59
232,8,8,56,SingleRun,0.2,60,0.04,0.2,0.1,1,191,570,66,0.0,95,107,21,81
233,8,8,57,SingleRun,0.2,60,0.04,0.2,0.1,1,188,507,67,0.0,118,133,24,96
234,8,8,58,SingleRun,0.2,60,0.04,0.2,0.1,1,167,461,56,0.0,142,153,29,103
235,8,8,59,SingleRun,0.2,60,0.04,0.2,0.1,1,165,407,55,0.0,156,173,35,118
236,8,8,60,SingleRun,0.2,60,0.04,0.2,0.1,1,163,354,70,0.0,177,196,41,138
237,8,8,61,SingleRun,0.2,60,0.04,0.2,0.1,0,108,340,69,0.0,196,219,54,152
238,8,8,62,SingleRun,0.2,60,0.04,0.2,0.1,0,101,278,53,0.0,206,240,58,170
239,8,8,63,SingleRun,0.2,60,0.04,0.2,0.1,0,100,226,51,0.0,223,253,62,187
240,8,8,64,SingleRun,0.2,60,0.04,0.2,0.1,0,100,175,27,0.0,235,261,65,191
241,8,8,65,SingleRun,0.2,60,0.04,0.2,0.1,0,100,148,25,0.0,243,268,67,199
242,8,8,66,SingleRun,0.2,60,0.04,0.2,0.1,0,100,123,25,0.0,254,274,69,205
243,8,8,67,SingleRun,0.2,60,0.04,0.2,0.1,0,100,98,17,0.0,259,278,74,208
244,8,8,68,SingleRun,0.2,60,0.04,0.2,0.1,0,99,82,21,0.0,261,285,78,216
245,8,8,69,SingleRun,0.2,60,0.04,0.2,0.1,0,99,61,8,0.0,264,289,78,217
246,8,8,70,SingleRun,0.2,60,0.04,0.2,0.1,0,99,53,14,0.0,268,292,79,223
247,8,8,71,SingleRun,0.2,60,0.04,0.2,0.1,0,99,39,8,0.0,270,298,79,223
248,8,8,72,SingleRun,0.2,60,0.04,0.2,0.1,0,99,31,4,0.0,271,299,79,225
249,8,8,73,SingleRun,0.2,60,0.04,0.2,0.1,0,99,27,10,0.0,276,302,79,227
250,8,8,74,SingleRun,0.2,60,0.04,0.2,0.1,0,99,17,3,0.0,277,303,79,228
251,8,8,75,SingleRun,0.2,60,0.04,0.2,0.1,0,99,14,2,0.0,279,303,79,228
252,8,8,76,SingleRun,0.2,60,0.04,0.2,0.1,0,99,12,0,0.0,279,303,79,228
253,8,8,77,SingleRun,0.2,60,0.04,0.2,0.1,0,93,18,2,0.0,279,305,79,228
254,8,8,78,SingleRun,0.2,60,0.04,0.2,0.1,0,93,16,3,0.0,279,307,79,229
255,8,8,79,SingleRun,0.2,60,0.04,0.2,0.1,0,90,16,5,0.0,281,308,79,231
256,8,8,80,SingleRun,0.2,60,0.04,0.2,0.1,0,69,32,7,0.0,283,310,79,234
257,8,8,81,SingleRun,0.2,60,0.04,0.2,0.1,0,66,28,5,0.0,284,311,79,237
258,8,8,82,SingleRun,0.2,60,0.04,0.2,0.1,0,66,23,5,0.0,285,313,79,239
259,8,8,83,SingleRun,0.2,60,0.04,0.2,0.1,0,66,18,5,0.0,287,315,79,240
260,8,8,84,SingleRun,0.2,60,0.04,0.2,0.1,0,61,18,4,0.0,288,316,80,241
261,8,8,85,SingleRun,0.2,60,0.04,0.2,0.1,0,61,14,3,0.0,289,317,80,242
262,8,8,86,SingleRun,0.2,60,0.04,0.2,0.1,0,61,11,4,0.0,289,320,80,243
263,8,8,87,SingleRun,0.2,60,0.04,0.2,0.1,0,61,7,6,60.217811158798284,290,321,80,247
