,HE1,HE3,REF1,REH1,REP1,SEV1,SEVS1,SD1,SD2,SD3,SD4,SD5,SD6,SEC1,SE,RA,PPA,NPA,EI,L,HPA,FPA,ECB,SC
0,-0.8755209677560811,-0.21867035872681823,-0.5217189594484457,-1.3292809059962836,-0.36545527126580096,0.24783353910392086,-0.3425760183737784,-1.9549900541656273,1.9466826238915456,0.30504840103344794,-0.025722006891978993,-0.3127380947187254,0.3976974544878586,-1.6800625634009518,-1.612190860729168,0.115859168039184,0.4601652344587601,-1.054871400435677,-1.427474620155263,-0.00870867798500382,-0.06010757047229194,0.04471639357715802,-1.784506348863393,-1.047952628969381
1,1.1421771000675778,-0.21867035872681823,1.078689199940705,0.33094889131406774,1.2611789753486466,0.24783353910392086,-0.3425760183737784,-0.6951384081880619,-0.5984402306707631,1.078746580190908,0.8725696184125147,0.379862368707135,0.3976974544878586,0.9365700396317483,0.4797260381667907,0.7699962866190309,1.152014853083605,1.343857807794489,1.267079516136555,-1.153290601612676,1.281068096450976,1.137846379752924,1.755071588804109,1.722822117287308
2,1.1421771000675778,1.1320281836129844,0.2784851202461296,0.33094889131406774,0.4478618520414228,0.24783353910392086,0.5026930704397834,-0.06521258519927928,-0.5984402306707631,1.8524447593483677,0.8725696184125147,1.7650632955588559,0.3976974544878586,1.3726754734705318,0.3014966981110263,-0.2673418891492294,1.139447597240548,1.026852692739425,-0.6490541851689827,0.5397501594468292,2.090119053994738,1.137846379752924,0.9864566113044058,-1.047952628969381
3,-0.8755209677560811,-0.8940196298967196,0.2784851202461296,0.33094889131406774,0.4478618520414228,0.24783353910392086,-0.3425760183737784,-0.6951384081880619,-0.5984402306707631,0.30504840103344794,2.669152869021502,1.0724628321329954,0.3976974544878586,0.500464605792965,-0.4414858077432397,0.346162375207558,0.9070731031057998,1.071798971814534,-1.401515998448644,0.8442732085884442,0.187336647315736,0.3648584784227323,0.1927235580875505,1.07410492229696
4,1.1421771000675778,1.8073774547828856,1.078689199940705,1.1610637899692435,1.2611789753486466,1.201362579385108,1.347962159253345,-1.3250642311768446,-0.5984402306707631,0.30504840103344794,0.8725696184125147,1.7650632955588559,0.3976974544878586,0.500464605792965,1.30567193794324,1.122858481567274,1.846157987365304,1.052795574700195,0.9988982262675028,1.350417518602995,1.81001734089609,1.137846379752924,1.273323149924949,1.722822117287308
5,-0.8755209677560811,-0.8940196298967196,1.078689199940705,0.33094889131406774,-1.9920895178802485,1.201362579385108,1.347962159253345,-1.3250642311768446,1.9466826238915456,0.30504840103344794,-0.025722006891978993,0.379862368707135,0.3976974544878586,0.9365700396317483,-0.3079288208767404,-1.842390667544852,-0.4439242430215208,1.081917310564562,1.267079516136555,0.587414408210835,1.561169809549623,1.560535273757765,1.755071588804109,1.07410492229696
6,1.1421771000675778,1.1320281836129844,0.2784851202461296,0.33094889131406774,0.4478618520414228,0.24783353910392086,0.5026930704397834,-0.06521258519927928,-0.5984402306707631,0.30504840103344794,-0.9240136321964727,1.7650632955588559,0.3976974544878586,0.9365700396317483,0.1321252753373075,0.8074408078484423,-0.446217758678376,-0.2329886880350991,-0.08019755200935415,-1.076234837518779,-1.135220882705807,-1.153979412187859,-0.6010094951293046,-2.433340002097725
7,1.1421771000675778,1.1320281836129844,0.2784851202461296,0.33094889131406774,-0.36545527126580096,0.24783353910392086,2.193231248066907,-0.6951384081880619,-0.5984402306707631,1.078746580190908,0.8725696184125147,1.0724628321329954,0.3976974544878586,0.9365700396317483,-0.438644198123236,1.331008660388576,1.35398097175284,1.071798971814534,0.7308817493127077,1.689681804421225,1.556591031056793,0.4674052875819991,1.468205050183566,0.337434744158964
8,-0.8755209677560811,0.45667891244308306,0.2784851202461296,-0.49916600734110794,0.4478618520414228,0.24783353910392086,0.5026930704397834,-0.06521258519927928,-0.5984402306707631,-1.242347957281472,-0.9240136321964727,0.379862368707135,0.3976974544878586,-2.116167997239735,-0.8631920472128605,0.2962954046432275,0.4274633433363915,0.2443776189568048,0.7308817493127077,0.28289135906922,1.281068096450976,1.137846379752924,0.4795900967080939,-1.047952628969381
9,-0.8755209677560811,-0.8940196298967196,0.2784851202461296,-2.159395804651459,-0.36545527126580096,-1.6592245414584532,-1.1878451071873402,-1.3250642311768446,1.9466826238915456,0.30504840103344794,-0.9240136321964727,-1.6979390215704462,0.3976974544878586,0.500464605792965,1.127442597887475,1.174201629359407,-0.03201178115370452,0.2893238980319138,0.2830176665853831,-2.213243470405783,-2.210334194939322,-0.4443243662472045,0.1676054823703987,-2.345387018950078
10,1.1421771000675778,1.8073774547828856,1.078689199940705,1.1610637899692435,1.2611789753486466,2.154891619666295,2.193231248066907,-0.06521258519927928,1.9466826238915456,0.30504840103344794,0.8725696184125147,1.7650632955588559,0.3976974544878586,0.06435917195418166,1.30567193794324,-1.788369421297127,1.846157987365304,1.595512402270826,0.06437814297425053,0.789035669083771,2.090119053994738,1.560535273757765,0.7664566353286374,1.722822117287308
11,1.1421771000675778,-0.21867035872681823,0.2784851202461296,0.33094889131406774,1.2611789753486466,1.201362579385108,0.5026930704397834,-0.6951384081880619,-0.5984402306707631,1.078746580190908,0.8725696184125147,0.379862368707135,0.3976974544878586,0.500464605792965,0.3704601275013172,1.346300153270915,0.2456318599464687,1.352575302155238,0.4560002148144934,1.642017555657219,0.7535221655642997,1.560535273757765,1.755071588804109,1.07410492229696
12,1.1421771000675778,-0.21867035872681823,1.078689199940705,1.1610637899692435,-0.36545527126580096,1.201362579385108,1.347962159253345,0.5647132377895034,-0.5984402306707631,1.078746580190908,0.8725696184125147,1.0724628321329954,0.3976974544878586,0.06435917195418166,-0.7038377015528045,-1.299119151047304,-0.9866442693788111,-1.044585497682087,1.267079516136555,1.093558718225386,-0.8937587569690469,-1.53745435242297,-2.358239426104479,1.722822117287308
